e, e_dot, e_int, stamp, 
3.5584139978394043, 0.0002387642744346626, 0.7116732489969035, 1732919903534767494, 
3.558308325322208, -0.00011347744955259031, 0.7116709794479125, 1732919903630610528, 
3.5582401638252144, -0.0005794467139663695, 0.7116641657991217, 1732919903720124038, 
3.5582447887979556, -0.00021178841417501815, 0.7116528851963585, 1732919903840617179, 
3.5599733854832305, 0.0057774055267204956, 0.7117638892070933, 1732919903930707485, 
3.5598944744954206, 0.005498952324883473, 0.7118741765851071, 1732919904030657592, 
3.5528869337839004, -0.023621505664433624, 0.7115169862508368, 1732919904121387814, 
3.5376466027167, -0.07415957259573484, 0.7100285340664014, 1732919904240583898, 
3.514694732577219, -0.12730733735560515, 0.7070152179385213, 1732919904330626186, 
3.484416239681201, -0.17743454345166368, 0.7024505049983413, 1732919904430619375, 
3.458070737942685, -0.1887466487817798, 0.6971454473467403, 1732919904540456879, 
3.4351984862689746, -0.16405917804075484, 0.6918456975928574, 1732919904640744146, 
3.4107951849987748, -0.15758517647970058, 0.6869376272806955, 1732919904729611388, 
3.383012176023091, -0.17395436748627832, 0.6819337231527226, 1732919904830168793, 
3.3518569655827415, -0.19646073138677758, 0.6763776217736405, 1732919904939977749, 
3.317887591385687, -0.21708194879134743, 0.6701837821994345, 1732919905040665098, 
3.2862661041705237, -0.21863620470739273, 0.6637340440759302, 1732919905130293858, 
3.2562235921266884, -0.20554666419666154, 0.6573584858455265, 1732919905229610381, 
3.219698497378267, -0.22189202264085495, 0.6508125462450319, 1732919905319781194, 
3.1905587378210587, -0.21888284768543245, 0.6444320551550676, 1732919905440862427, 
3.1677421677260904, -0.17318776550725593, 0.6385332935283612, 1732919905529916816, 
3.1411666385547923, -0.16464033088755473, 0.6332978362734627, 1732919905629977010, 
3.11506765446019, -0.1755817108863352, 0.6282650973827382, 1732919905720180670, 
3.083362068381381, -0.19268190057803705, 0.6226397574264242, 1732919905820493020, 
3.044546709203809, -0.23506981752126954, 0.6161984288030253, 1732919905931609743, 
3.0075540089524733, -0.252693531429693, 0.6090308524358442, 1732919906030627777, 
2.9730776845667144, -0.23823008212364863, 0.6016785601815331, 1732919906120382863, 
2.933428074772686, -0.24708644726595766, 0.5942706512194583, 1732919906240725992, 
2.903242649560351, -0.2327834500212115, 0.5873165605933167, 1732919906331709427, 
2.8815804924881534, -0.17282527428177522, 0.5812167477880794, 1732919906430635049, 
2.856845495344521, -0.15465718071943377, 0.5761112424928683, 1732919906520191399, 
2.833173752396108, -0.16135580030681793, 0.5714399826819188, 1732919906639955864, 
2.814298372900889, -0.14182374147877339, 0.5669545080427679, 1732919906730646733, 
2.793404953913028, -0.13256266161026709, 0.5627251386140015, 1732919906830717915, 
2.759416106922242, -0.1829408865954892, 0.5578079622490772, 1732919906920115505, 
2.7211305994952077, -0.24091451472606717, 0.5515967773553653, 1732919907039432978, 
2.6857732657250772, -0.24547613732388265, 0.5444213314761684, 1732919907131661664, 
2.65541706473848, -0.21904511585575973, 0.537488061997251, 1732919907227638344, 
2.633830267231327, -0.17314332831250093, 0.5316680398463256, 1732919907320489782, 
2.615992796970435, -0.13141422589348326, 0.527016008596016, 1732919907438155551, 
2.59669586449398, -0.12378134245782342, 0.5231012619130494, 1732919907530649474, 
2.579231555995229, -0.12253746991735277, 0.5194613478306429, 1732919907628664809, 
2.560177681276023, -0.12172727739318952, 0.5157403401176822, 1732919907720118058, 
2.5389328623511918, -0.13432897881345754, 0.5118894733081629, 1732919907820573856, 
2.515571493352395, -0.14868729307876047, 0.507645469131974, 1732919907930830052, 
2.489173218110067, -0.16586548080374927, 0.5029118382542436, 1732919908027645614, 
2.4695439079768393, -0.15342528458518542, 0.49828590796262007, 1732919908140856650, 
2.4493174560818107, -0.13285254009418748, 0.49386897214458114, 1732919908220822744, 
2.430069139602501, -0.13158256124779388, 0.48992870024407675, 1732919908330671729, 
2.4113882909520616, -0.12643055043249696, 0.4860516591090916, 1732919908431729283, 
2.3912167488252343, -0.12950796925755625, 0.4821782786253198, 1732919908520733491, 
2.3693751500814124, -0.1400438029021641, 0.4781320126572472, 1732919908636241596, 
2.3469888764515368, -0.1474262412456584, 0.4738387183572122, 1732919908730842317, 
2.324576162953611, -0.1493299570926713, 0.4693960126324373, 1732919908830653406, 
2.3028141713544885, -0.1472490169901608, 0.4649586140506424, 1732919908940595284, 
2.280118948919829, -0.14819071344594073, 0.4605006188818619, 1732919909036714844, 
2.2546824551137847, -0.16043905413567927, 0.4558410383592068, 1732919909130849464, 
2.2273625225042997, -0.17585475471843046, 0.45081092843586085, 1732919909230675454, 
2.197238747061858, -0.19147902683975518, 0.4452855816453295, 1732919909340307490, 
2.170228117213215, -0.19044801763694905, 0.43965529245195817, 1732919909420694850, 
2.1475633026146097, -0.16558481482416157, 0.43433534445931216, 1732919909530670883, 
2.1362326413391957, -0.11331825291339766, 0.430268270744468, 1732919909630291737, 
2.1363737039933355, -0.03729866207091407, 0.42801130986314273, 1732919909740642218, 
2.137830941441022, 0.005327667006088295, 0.42736248578490355, 1732919909840619797, 
2.139977039665933, 0.012011118908657656, 0.42761211234001933, 1732919909880791920, 
2.1361919334485404, -0.005463359974939112, 0.42759999430369966, 1732919909980724533, 
2.126253447170246, -0.04574530831895629, 0.42682816135231455, 1732919910080791263, 
2.1250785939756, -0.03704446490980118, 0.4258349316396257, 1732919910190074032, 
2.12755199681975, 0.004328498831679776, 0.425258935864373, 1732919910280764505, 
2.1165403113003673, -0.028460942250775705, 0.4246113934730478, 1732919910425879847, 
2.103004892822308, -0.08182367999147289, 0.4231398133961617, 1732919910527619017, 
2.0852099859797533, -0.10443441773538027, 0.4203170126734952, 1732919910640871146, 
2.0559663679984097, -0.1567950827463275, 0.41627874978669804, 1732919910729939855, 
2.0236164665078813, -0.20531173157290658, 0.4109861880324029, 1732919910830846165, 
1.9951068702105925, -0.20286499262605728, 0.4049793136477922, 1732919910921715008, 
1.9684448583137428, -0.18390536064712823, 0.39914454633548113, 1732919911040579735, 
1.9384752564494536, -0.188772045870463, 0.3934684656649193, 1732919911129890089, 
1.910278098783971, -0.19388919843257302, 0.38781321423647785, 1732919911241866087, 
1.8874780008930676, -0.16999085185462004, 0.3824154237417661, 1732919911320385307, 
1.864460555745952, -0.1527251434600633, 0.3774811103615327, 1732919911441176297, 
1.8388779809494846, -0.16200006647860996, 0.37272110250590024, 1732919911530503141, 
1.8113361727222081, -0.17708127674581262, 0.367644980627843, 1732919911630867397, 
1.7859078241778674, -0.17656718923872403, 0.36240813185663734, 1732919911720672216, 
1.7666284286547076, -0.1490258135583352, 0.35759149503698556, 1732919911840264418, 
1.7460274091739987, -0.13293471667956247, 0.35323757746710494, 1732919911930003269, 
1.7192566052793543, -0.15790607791784428, 0.3487941628738707, 1732919912030814692, 
1.6903771614276946, -0.1855008258210137, 0.34371074505873644, 1732919912120401364, 
1.6595498561579036, -0.1990224970715023, 0.33794557485766347, 1732919912241821840, 
1.6259097263030093, -0.2148914504156174, 0.3317224495925738, 1732919912331813046, 
1.596111676189454, -0.21146059989483193, 0.3254380839100245, 1732919912430690434, 
1.5689029201568487, -0.1900226871538687, 0.31939495484328745, 1732919912540083654, 
1.5421653942026026, -0.17982093995617157, 0.313811999369927, 1732919912640558228, 
1.5144207284798328, -0.1816073055900532, 0.3083659361892856, 1732919912731745850, 
1.4852991278299323, -0.1895542212422341, 0.3027923500341578, 1732919912829886066, 
1.4573992481279383, -0.19007160117298158, 0.29714127362918025, 1732919912920558510, 
1.433108452673022, -0.17396891718970112, 0.29172045524205953, 1732919913040709303, 
1.4064761704376423, -0.16974359230098676, 0.28646559141590683, 1732919913130996828, 
1.3705899382437676, -0.2083950480975146, 0.2806783040902954, 1732919913230729707, 
1.335888404635529, -0.23529255267371077, 0.2741969675544626, 1732919913319899123, 
1.3074253936167826, -0.21054848208995022, 0.26759358243307196, 1732919913439070352, 
1.2794308119449673, -0.18819197563520573, 0.26151630734648523, 1732919913532722319, 
1.2507318760633352, -0.18897839184482437, 0.2558392054416723, 1732919913629732053, 
1.2262020902463666, -0.17742907232866903, 0.2504243185503113, 1732919913720976616, 
1.203622873085381, -0.15703000992651392, 0.2453704559596722, 1732919913838708196, 
1.1740712430392577, -0.17376949069036307, 0.24025974709140036, 1732919913930806804, 
1.1472143192975714, -0.18802851262603207, 0.23499389569481402, 1732919914027885343, 
1.1214834216143246, -0.1752927380831104, 0.22951793226341022, 1732919914120526142, 
1.0946667617829033, -0.1751585250488937, 0.22422430017965328, 1732919914238085868, 
1.0656767061523704, -0.18602238487318049, 0.21878845930330654, 1732919914330738568, 
1.037513488354472, -0.19051091142810414, 0.21319046375264972, 1732919914427768428, 
1.0092503181805688, -0.18808795990600555, 0.20749603417916074, 1732919914540847404, 
0.9804346451597229, -0.19026281064916403, 0.20181323011298424, 1732919914620640740, 
0.9589052375176658, -0.16781693554301, 0.19657268005719714, 1732919914730808261, 
0.9433698904549548, -0.12354918234922703, 0.19218065154215622, 1732919914831733605, 
0.9287276202318487, -0.1005920576193901, 0.18873351654696463, 1732919914920799222, 
0.9131134393862903, -0.10085483689554826, 0.18568073000487295, 1732919915037654287, 
0.8995147423517525, -0.09737625960032063, 0.18275705346465942, 1732919915130723990, 
0.8852199524281626, -0.09297828986042551, 0.17985654227774706, 1732919915230701449, 
0.8682334260700647, -0.10427105427229282, 0.17686454138999866, 1732919915340703298, 
0.8501461514092157, -0.11691267006315657, 0.17357330199382956, 1732919915436398059, 
0.8325692003338978, -0.11888075245388967, 0.1700632518542119, 1732919915530836514, 
0.8159070507039557, -0.11413033568419977, 0.1665748268298046, 1732919915630745785, 
0.7991464158838221, -0.11140928150025246, 0.16317484446144503, 1732919915720547167, 
0.7823542391161054, -0.11184270529283465, 0.15982718038025887, 1732919915841955822, 
0.7656030297734366, -0.11181128703461811, 0.15647357898489092, 1732919915930762998, 
