e, e_dot, e_int, stamp, 
0.8490299985453135, -0.0008158265651347918, 0.16983863277166808, 1732919903534767494, 
0.8493911874322313, 0.00038813639125797234, 0.16984639549949326, 1732919903630610528, 
0.8496239514867431, 0.001979843138098699, 0.1698696758309525, 1732919903720124038, 
0.8496080661448292, 0.0007229290419930035, 0.1699082136709202, 1732919903840617179, 
0.8437252241021815, -0.019662424615205138, 0.16953048278225025, 1732919903930707485, 
0.8439036989498075, -0.019014557316738845, 0.16914913261312123, 1732919904030657592, 
0.8653889264272214, 0.0722123410834663, 0.17020118996528072, 1732919904121387814, 
0.9106765600090586, 0.22257620353083687, 0.1746646123590725, 1732919904240583898, 
0.9890099157878667, 0.41206996453548417, 0.18433836014827645, 1732919904330626186, 
1.1079448809112393, 0.6575610696739357, 0.20050875711387764, 1732919904430619375, 
1.0902787898835724, 0.3375629136523524, 0.2124822391055119, 1732919904540456879, 
1.1707692185948158, 0.20941445894525476, 0.2245995259593085, 1732919904640744146, 
1.2639105402148676, 0.5787725011043173, 0.2349972365795504, 1732919904729611388, 
1.2075863305102348, 0.12272370638473011, 0.24281773928799455, 1732919904830168793, 
1.29341055654141, 0.0983333877551414, 0.25099382848443413, 1732919904939977749, 
1.390095819321687, 0.6083649627048408, 0.2594061804248888, 1732919905040665098, 
1.2959778979548922, 0.008557804711607128, 0.2652989515878659, 1732919905130293858, 
1.3558452073890044, -0.11416870644227546, 0.26946126164437223, 1732919905229610381, 
1.2659168643339962, -0.10020344540298654, 0.26118266464519285, 1732919905319781194, 
1.3119329943406324, -0.14637404349457336, 0.26224633773757555, 1732919905440862427, 
1.3499168487667732, 0.2799999481092567, 0.2618511138294268, 1732919905529916816, 
1.2354881994659384, -0.2548159829156467, 0.2598225361715562, 1732919905629977010, 
1.274891260236756, -0.2500852951000576, 0.25735308723129785, 1732919905720180670, 
1.3288443180034497, 0.3111870617917045, 0.25594825184707626, 1732919905820493020, 
1.231961649169178, -0.1430987035585929, 0.2557131484939589, 1732919905931609743, 
1.2921640366461604, -0.12226760452429764, 0.25686466692125254, 1732919906030627777, 
1.1915219316675545, -0.1347990583387452, 0.2477098411655262, 1732919906120382863, 
1.2460154021428385, -0.15382878167773986, 0.2486467580304369, 1732919906240725992, 
1.1320105022971931, -0.19837143123453785, 0.23796985574050572, 1732919906331709427, 
1.1592664667677632, -0.2891631179169174, 0.23581949141385297, 1732919906430635049, 
