x, y, theta, stamp, 
0.45180368423461914, 0.12155280262231827, 0.6098083984698743, 1729888279404531196, 
0.47965118288993835, 0.14130648970603943, 0.656187867331127, 1729888279513997108, 
0.5014618039131165, 0.15836337208747864, 0.6941587387368547, 1729888279603958896, 
0.5247390866279602, 0.17781490087509155, 0.7338966708572606, 1729888279703961912, 
0.547015368938446, 0.1981239765882492, 0.7673594908206385, 1729888279804825693, 
0.5709971785545349, 0.22193017601966858, 0.7954364674227262, 1729888279913977179, 
0.5902485251426697, 0.2418895810842514, 0.8139344188707649, 1729888280003968556, 
0.6108613610267639, 0.2643508315086365, 0.8409628901133762, 1729888280103991222, 
0.6332798004150391, 0.2897029519081116, 0.8740952550713925, 1729888280213763750, 
0.6526187658309937, 0.3134848475456238, 0.8946486322078917, 1729888280313996522, 
0.6698436141014099, 0.33522406220436096, 0.9090043011039816, 1729888280403999020, 
0.6880446672439575, 0.35908234119415283, 0.9264150581730773, 1729888280504261264, 
0.7079216837882996, 0.3861330449581146, 0.9514445595517401, 1729888280614069123, 
0.725452721118927, 0.4111109673976898, 0.9731275171638297, 1729888280714000614, 
0.7409020662307739, 0.4341789186000824, 0.9842836291883262, 1729888280803956281, 
0.7577162384986877, 0.4600270986557007, 0.9966034212822558, 1729888280903969931, 
0.7740740180015564, 0.48611459136009216, 1.013875695940451, 1729888281004352832, 
0.7915862798690796, 0.5146048665046692, 1.0321810750170075, 1729888281114000793, 
0.8054889440536499, 0.5383961200714111, 1.0434124031408, 1729888281204977897, 
0.8207010626792908, 0.5648409128189087, 1.0517098129873452, 1729888281304053305, 
0.8369313478469849, 0.5938931107521057, 1.061562713491097, 1729888281413628935, 
0.8515739440917969, 0.6206830739974976, 1.075578255729863, 1729888281513977809, 
0.8645575642585754, 0.6451216340065002, 1.0851057318337116, 1729888281605987575, 
0.8778898119926453, 0.6713888645172119, 1.0939488028836002, 1729888281699977552, 
0.8917028903961182, 0.6984412670135498, 1.1035374104332576, 1729888281800280486, 
0.9066920876502991, 0.7280936241149902, 1.1084312764626776, 1729888281910015943, 
