x, y, theta, stamp, 
6.225067750165181e-08, -7.276418045876198e-08, 7.152663487932306e-07, 1729888355047625376, 
4.15004635101468e-08, -4.850946666579148e-08, 4.768504967360111e-07, 1729888355116567922, 
-1.0375088521641374e-07, 1.2127368620440393e-07, -1.192062056988644e-06, 1729888355166449962, 
1.2675198377110064e-05, -1.1189898032171186e-05, -8.12998408921779e-05, 1729888355207641317, 
0.0017367751570418477, -3.129971446469426e-05, -0.0018014702576526975, 1729888355258532544, 
0.006076286546885967, -3.841435318463482e-05, 0.006908632060839294, 1729888355309698129, 
0.012146798893809319, 0.0004426295927260071, 0.018735726052439502, 1729888355355801514, 
0.019839966669678688, 0.0009064008481800556, 0.03566675195437633, 1729888355406527510, 
0.027966337278485298, 0.00161492801271379, 0.05356576876658496, 1729888355449052171, 
0.03916196525096893, 0.0022186273708939552, 0.07841896338680451, 1729888355499119314, 
0.05684652552008629, 0.004023123998194933, 0.11711619434773098, 1729888355566636045, 
0.06969251483678818, 0.005720567423850298, 0.1448143783271039, 1729888355609509496, 
0.08515752851963043, 0.007872210815548897, 0.17880502528808662, 1729888355657739557, 
0.11556021869182587, 0.014246925711631775, 0.2403725299158519, 1729888355757651339, 
0.14201325178146362, 0.021265029907226562, 0.2967910396162433, 1729888355848258972, 
0.17724919319152832, 0.03327158838510513, 0.3719805173518815, 1729888355968520576, 
0.20248718559741974, 0.04377564787864685, 0.4255830186816426, 1729888356057728288, 
0.22984494268894196, 0.057017140090465546, 0.4869121371951123, 1729888356157819043, 
0.25936412811279297, 0.07383543252944946, 0.555330375978002, 1729888356267970813, 
0.2848881483078003, 0.09068837016820908, 0.6109454702447421, 1729888356367643991, 
0.2946106791496277, 0.09785923361778259, 0.6271096132385583, 1729888356408564797, 
0.33017203211784363, 0.12623603641986847, 0.6909293891623998, 1729888356558510041, 
0.3510279655456543, 0.14454428851604462, 0.7374481869563233, 1729888356647753916, 
0.3766019642353058, 0.16962037980556488, 0.7949919338126544, 1729888356767624403, 
0.3953738212585449, 0.18976348638534546, 0.8384295630904406, 1729888356859492436, 
0.4159649610519409, 0.21320536732673645, 0.857480330756521, 1729888356958435370, 
0.4372130334377289, 0.23800128698349, 0.8673441589823502, 1729888357068560081, 
0.45669135451316833, 0.26211658120155334, 0.89211151867211, 1729888357167776934, 
0.47318533062934875, 0.2842535078525543, 0.9241596008436525, 1729888357258225460, 
0.4921582341194153, 0.3091678023338318, 0.9225929187737678, 1729888357357712163, 
0.5123441219329834, 0.33486974239349365, 0.9025049398046927, 1729888357467598005, 
0.5312698483467102, 0.3588313162326813, 0.9101876696579525, 1729888357567618272, 
0.5476004481315613, 0.38037726283073425, 0.9253964009223642, 1729888357657827412, 
0.5662699341773987, 0.4051564633846283, 0.9266079689944636, 1729888357757894919, 
0.5861908197402954, 0.43069857358932495, 0.9070448209590891, 1729888357867876488, 
0.6049110293388367, 0.454419881105423, 0.9039044733452269, 1729888357968126346, 
0.6219708919525146, 0.476130872964859, 0.9053355079267122, 1729888358058342984, 
0.6406941413879395, 0.5003450512886047, 0.9110618685736104, 1729888358158518487, 
0.658016562461853, 0.521885871887207, 0.8941670287786789, 1729888358249496934, 
0.6813828945159912, 0.5488050580024719, 0.8522907570538316, 1729888358368428175, 
0.7002735137939453, 0.5704528093338013, 0.8411369783520184, 1729888358461426195, 
0.7190099954605103, 0.5910711884498596, 0.8376896116750535, 1729888358552670710, 
0.7418888807296753, 0.6149373054504395, 0.8052715418822249, 1729888358663846993, 
