e, e_dot, e_int, stamp, 
0.770708331399269, 8.373278486926691e-06, 0.09157900201760456, 1729888355166449962, 
0.7708291341275008, 0.0009851623570459721, 0.07019465712444649, 1729888355207641317, 
0.7754647094593832, 0.03134020901002343, 0.07111851425744693, 1729888355258532544, 
0.7740938690917322, 0.02143189059671759, 0.0789371241866505, 1729888355309698129, 
0.7718752135239696, -0.02497190668569886, 0.07526782462611256, 1729888355355801514, 
0.7676873931695531, -0.043560387159461866, 0.07467664146564257, 1729888355406527510, 
0.7632677115617943, -0.062163292358431134, 0.0715801467122758, 1729888355449052171, 
0.7583148624378523, -0.06761878068261594, 0.07065587870107233, 1729888355499119314, 
0.7512967009968688, -0.06762371276651451, 0.08908465009613388, 1729888355566636045, 
0.7473378743157146, -0.06542816102842257, 0.08304835306602275, 1729888355609509496, 
0.7434018168580894, -0.05798251039340183, 0.06808579645285252, 1729888355657739557, 
0.669372340887106, -0.2741861515885658, 0.10666765917199277, 1729888355757651339, 
0.650470232490198, -0.31652112563138607, 0.13102937140989296, 1729888355848258972, 
0.6277094485801071, -0.13262519071330583, 0.13689293629598884, 1729888355968520576, 
0.6140113812528362, -0.11427103542840356, 0.13211865585538057, 1729888356057728288, 
0.5989433603619291, -0.1013653615139674, 0.11614496982189523, 1729888356157819043, 
0.46065404089714324, -0.46866234833150977, 0.11728791209915983, 1729888356267970813, 
0.4349056136347922, -0.5045906696873843, 0.10452800579531613, 1729888356367643991, 
0.4302671375121563, -0.12389368613394165, 0.06213442359580613, 1729888356408564797, 
0.41173402263908754, -0.0789839096887389, 0.08123938404359475, 1729888356558510041, 
0.2680783340882361, -0.577765744690739, 0.08850631208236892, 1729888356647753916, 
0.22952112932823254, -0.6437850708323736, 0.06338489726058118, 1729888356767624403, 
0.1999151316158676, -0.21464126203350956, 0.049230236010182074, 1729888356859492436, 
0.19654463869004501, -0.11877720295174869, 0.039814673594240395, 1729888356958435370, 
0.08122348762519349, -0.36041729525035815, 0.033289371263861306, 1729888357068560081, 
0.06067639957930726, -0.4180931958829735, 0.023616835459334237, 1729888357167776934, 
0.03020030122353634, -0.18134561126172574, 0.010880482488058356, 1729888357258225460, 
0.03475039580912409, -0.09706946901115089, 0.007953670454533069, 1729888357357712163, 
0.0600419761849863, 0.09196600876017001, 0.008723344699310678, 1729888357467598005, 
-0.06132190982639596, -0.32774354044926696, 0.0023418848266855475, 1729888357567618272, 
-0.0817498164172683, -0.47994782032686006, -0.0052649000390068415, 1729888357657827412, 
-0.09019905913611392, -0.10362864885959017, -0.014795327628373605, 1729888357757894919, 
-0.07799972018547319, 0.008828746478139188, -0.01750049052748137, 1729888357867876488, 
-0.17806406978219158, -0.29574262423062675, -0.02426511096139102, 1729888357968126346, 
-0.1928729561022715, -0.3874325339493306, -0.02850246964986084, 1729888358058342984, 
-0.21663182572202633, -0.13377350459576787, -0.03728949721409028, 1729888358158518487, 
-0.21735006131670787, -0.0816890066903293, -0.039941926447677883, 1729888358249496934, 
-0.2634679287842481, -0.1318879096792825, -0.048800491078353214, 1729888358368428175, 
-0.27344348325514645, -0.1650118235667075, -0.053283358883043315, 1729888358461426195, 
-0.2922376839316243, -0.1044141781597433, -0.050921510444886256, 1729888358552670710, 
-0.2885681865237384, -0.05765670238134512, -0.057639278623021845, 1729888358663846993, 
-0.31114015493565805, -0.061450707924758215, -0.06392967598484293, 1729888358767693842, 
-0.3111471561434449, -0.07247846675987542, -0.059079211570204335, 1729888358858430695, 
-0.3134892502430988, -0.007895311969551988, -0.05924751889245627, 1729888358957635078, 
-0.3103950744068529, 0.0014886559907185775, -0.06527032694208272, 1729888359067847153, 
-0.3142723654807762, -0.003470329750294593, -0.0659706361954259, 1729888359168593344, 
-0.309415725183495, 0.005190853944079005, -0.05934136534610972, 1729888359258434140, 
-0.3091980138077064, 0.018750667106873908, -0.05879808439268936, 1729888359357677791, 
-0.3077560765352185, 0.005237331779475146, -0.06358272348208074, 1729888359464343451, 
-0.2936798318784879, 0.05185634563974335, -0.062456959777065564, 1729888359563436521, 
-0.2892801445400375, 0.06212775259939839, -0.0588870137547709, 1729888359662679431, 
-0.2879569825578754, 0.019677733701251032, -0.05494025773706539, 1729888359752686221, 
-0.2906673756598446, -0.004567900733288134, -0.05364471645816603, 1729888359848107838, 
-0.2625927144052147, 0.06803499749258007, -0.06061473009437022, 1729888359968854195, 
-0.25786177185473935, 0.09510613206868601, -0.05686836289171538, 1729888360058440091, 
-0.254421584451614, 0.029147141154539907, -0.048796586692064395, 1729888360157774418, 
-0.22794282586573988, 0.10973288147976475, -0.04668976792095715, 1729888360247665097, 
-0.22039865135613823, 0.11986421572109353, -0.04823478787445075, 1729888360363682172, 
-0.2190271889258586, 0.026538838836087198, -0.046719497179065365, 1729888360457681687, 
-0.21419328402900106, 0.020976931228291352, -0.04226652360201189, 1729888360557678287, 
-0.1804836613342875, 0.1405475505001045, -0.0389288531646387, 1729888360647979508, 
-0.17437976256814114, 0.14202321091308887, -0.039070709916125046, 1729888360763654472, 
-0.1697007789163143, 0.03404369016776718, -0.03680018353726326, 1729888360858440973, 
-0.14018273768996892, 0.11459127422271877, -0.03148486716996372, 1729888360958702508, 
-0.1358146477896236, 0.11146788386833573, -0.031121955889823125, 1729888361067923253, 
-0.13305293277754782, 0.02284303950602706, -0.028088277429128013, 1729888361164703649, 
-0.1336359964162277, 0.007440627805888403, -0.02557385635400833, 1729888361258534153, 
-0.10605025751675701, 0.09355703024861493, -0.02360514491403808, 1729888361354690206, 
-0.10447538783088639, 0.10023516237225426, -0.024103785161678104, 1729888361468642854, 
-0.10241321231239997, 0.011749776554193701, -0.021925105346679644, 1729888361564876044, 
-0.07838769715176319, 0.09272673181576901, -0.018049265394144857, 1729888361658451109, 
-0.07843454895007351, 0.08542314857942605, -0.016488836379012717, 1729888361755692954, 
-0.07529156919950619, 0.009085974889072772, -0.016290080409059386, 1729888361868995411, 
-0.055618300637287454, 0.07705047533372848, -0.014655432650933326, 1729888361965711918, 
-0.05848632264248366, 0.05741035309226907, -0.01191285503780638, 1729888362057692790, 
-0.05555884440891479, -0.00043875753389427977, -0.010745730681050338, 1729888362155718597, 
-0.0501539005370395, 0.02916959856984294, -0.010497208515677247, 1729888362249482098, 
-0.038175128928748414, 0.05327385007946805, -0.010120059406237766, 1729888362366717463, 
-0.03878973019953147, 0.03184986653167539, -0.008897047497455287, 1729888362459452228, 
-0.03598347455411677, 0.007412320206389014, -0.007151758033443953, 1729888362556673998, 
-0.028161862681794325, 0.038158636674179014, -0.0064706197680598045, 1729888362648035767, 
-0.030665244066485187, 0.011761072963592299, -0.004459348786891337, 1729888362697776881, 
-0.030130366745015458, -0.01567396399741904, -0.006271954823079832, 1729888362859551042, 
-0.01918642064169962, 0.03828041180335264, -0.006928987859000221, 1729888362957672300, 
-0.02048555197886781, 0.033252040830814844, -0.0048492933688447214, 1729888363067966408, 
-0.02133456970278136, -0.007464165045684237, -0.0038695780350575704, 1729888363147959008, 
-0.02214053809692018, -0.005947371860835834, -0.004082665604130865, 1729888363259459067, 
-0.013839163415313216, 0.025789301354830475, -0.004004917386537762, 1729888363357588336, 
