e, e_dot, e_int, stamp, 
1.414213569808177, 0.0, 0.12730380314300635, 1729887071794041844, 
1.414213569808177, 0.0, 0.14066468908135968, 1729887071844413608, 
1.414418719312331, 0.0013828261884655192, 0.14117858726146013, 1729887071893865353, 
1.4160384776456372, 0.012122936446484755, 0.14109718302170826, 1729887071944136666, 
1.4181861497456087, 0.02865188629637343, 0.12779765244373767, 1729887071984104266, 
1.421673004119791, 0.04121681395037145, 0.1274503506299596, 1729887072033976950, 
1.427045072990602, 0.048684255445296955, 0.1712877672138979, 1729887072104534272, 
1.430389304585274, 0.053743844108357364, 0.15669779855389057, 1729887072143834767, 
1.4351191509010996, 0.05926658241900525, 0.12923507775732296, 1729887072194854691, 
1.4398417232448417, 0.06292900010167517, 0.14375829169331195, 1729887072244006613, 
1.4443719231344396, 0.062046838155429516, 0.14319205455641193, 1729887072294308978, 
1.452872007034501, 0.06110412152952673, 0.204498162738129, 1729887072385459777, 
1.459460726356738, 0.05331040016113272, 0.2758730274366744, 1729887072484273446, 
1.46296455030127, 0.03288449172183094, 0.303926954353007, 1729887072593852671, 
1.462946236617586, 0.010597397389140084, 0.3064179557099032, 1729887072693891688, 
1.4600059200966997, -0.01079089903903721, 0.2797960578244974, 1729887072785235278, 
1.4522779567628177, -0.03246468141323769, 0.30606574282194055, 1729887072903754302, 
1.4435430010706642, -0.05386219065097542, 0.30366991189813614, 1729887072994382648, 
1.4306639373817547, -0.07511003330060176, 0.27474095722549885, 1729887073094260658, 
1.4126774593747988, -0.09758795085519152, 0.2996173553332503, 1729887073204057550, 
1.3933786387898617, -0.1176121204433543, 0.2992480194363945, 1729887073306156665, 
1.3737687239647112, -0.13747590089886053, 0.2645489863892579, 1729887073393933201, 
1.3503797616362938, -0.15245185110255496, 0.2576905695354504, 1729887073493908120, 
1.3223344267389892, -0.16293010323810178, 0.2832872655798294, 1729887073603958009, 
1.2976267763073668, -0.17073486022010953, 0.2727004432808984, 1729887073699961287, 
1.2714159201454414, -0.1741204284173142, 0.25282620777977083, 1729887073798870658, 
1.2465435955558255, -0.18019905758436483, 0.2405826209731584, 1729887073889119075, 
1.2160455098859406, -0.18436461629462594, 0.2491244187745443, 1729887073999023912, 
1.186699681549728, -0.184895076795214, 0.26247375671537837, 1729887074104892974, 
1.161536565564124, -0.1863772893935326, 0.23181888591320082, 1729887074194142229, 
1.1335298679440537, -0.18756773822812367, 0.21935358062311458, 1729887074293894969, 
1.101635493448552, -0.1901249111426624, 0.23763337663658846, 1729887074404022326, 
1.0738227127073778, -0.1932380182907374, 0.22721747889712554, 1729887074499895239, 
1.046322558307801, -0.19423761129618014, 0.20388979857571884, 1729887074593876770, 
1.017511420626057, -0.19326976264307194, 0.2032154855746612, 1729887074694195163, 
0.992001968437228, -0.19038118304509508, 0.19369650840612385, 1729887074784034074, 
0.9581897372018172, -0.19193670258983875, 0.20347400721769204, 1729887074899883534, 
0.9306486687870548, -0.19497153087631777, 0.2014954816003169, 1729887074993863973, 
0.9012549647073607, -0.19469081997658458, 0.18133961498461698, 1729887075094865842, 
0.87456658145525, -0.19652260513408923, 0.17176729056103254, 1729887075184260257, 
0.8400584099558825, -0.19814740399613914, 0.17963869889311254, 1729887075300882978, 
0.8125567972482532, -0.19722610812040098, 0.17656735386210506, 1729887075393862140, 
0.7829845272574513, -0.19618617139472425, 0.157490457757787, 1729887075494868618, 
0.7508193741756913, -0.19557183805152464, 0.16458489556851505, 1729887075604296404, 
0.7222277881602616, -0.1966649164356825, 0.15491640873810922, 1729887075700871587, 
0.7093546507860109, -0.19616079993846425, 0.10227961915335587, 1729887075744893271, 
0.6650453983595054, -0.19767397958083768, 0.13378369911335844, 1729887075892298549, 
0.6317348479497523, -0.1996393899071859, 0.17323942060922698, 1729887076003957735, 
0.6020883516866408, -0.20033250127342317, 0.13267253428486792, 1729887076101906314, 
0.5748469940421052, -0.19956244109291055, 0.11453468872440037, 1729887076193933811, 
0.5453709766700969, -0.19886109648168296, 0.10913367890234378, 1729887076292000859, 
0.5176057658375479, -0.20097876492382796, 0.10367067807320719, 1729887076383827282, 
0.48169647139807975, -0.20132167202405563, 0.10858514941522376, 1729887076502890415, 
0.45421466294430474, -0.2000882469148797, 0.10226864045675792, 1729887076594905613, 
0.4250642854344521, -0.19834410587278564, 0.08636499050036399, 1729887076693264883, 
0.3970186303578442, -0.1997762686896846, 0.0812281117452295, 1729887076785836270, 
0.36122628602851753, -0.20290394690302282, 0.08268795489107987, 1729887076902900593, 
0.3335330421994695, -0.20224297767313168, 0.0760877185695376, 1729887076994910976, 
0.30382867666702545, -0.20026085567209181, 0.06360672462222797, 1729887077093990585, 
0.27637289665266684, -0.20110031406777273, 0.057730996296734165, 1729887077184455058, 
0.24001241607164014, -0.202350460403278, 0.05748258293482688, 1729887077304237851, 
0.21338535321909358, -0.19912096052632192, 0.05118362818061126, 1729887077394864837, 
