x, y, theta, stamp, 
0.14782577753067017, -0.2886481285095215, -1.9584316540626283, 1729887073493908120, 
0.13376322388648987, -0.3194492757320404, -2.057764915532299, 1729887073603958009, 
0.11958232522010803, -0.3439735770225525, -2.123274242441234, 1729887073699961287, 
0.10318990051746368, -0.3679632246494293, -2.183632674346861, 1729887073798870658, 
0.08683432638645172, -0.3895394504070282, -2.239499709849835, 1729887073889119075, 
0.06578866392374039, -0.41445648670196533, -2.2710463798354668, 1729887073999023912, 
0.04495198279619217, -0.43756645917892456, -2.300585384755982, 1729887074104892974, 
0.026607738807797432, -0.4566366374492645, -2.328513131136362, 1729887074194142229, 
0.0057789115235209465, -0.47722017765045166, -2.357229403904396, 1729887074293894969, 
-0.018321659415960312, -0.5000916123390198, -2.3845201735798605, 1729887074404022326, 
-0.039692483842372894, -0.5194745659828186, -2.4043125235560407, 1729887074499895239, 
-0.06119629740715027, -0.5380059480667114, -2.4248968948001117, 1729887074593876770, 
-0.08401864022016525, -0.5569338202476501, -2.4427804656881027, 1729887074694195163, 
-0.10456666350364685, -0.5730725526809692, -2.457803762358483, 1729887074784034074, 
-0.13195759057998657, -0.5942538380622864, -2.4818510752861913, 1729887074899883534, 
-0.15453839302062988, -0.6110249161720276, -2.5008203993355993, 1729887074993863973, 
-0.17884561419487, -0.6285622715950012, -2.519643446660853, 1729887075094865842, 
-0.2011691927909851, -0.6439999341964722, -2.5369897048364534, 1729887075184260257, 
-0.23053866624832153, -0.6629133820533752, -2.5591354891139866, 1729887075300882978, 
-0.25405240058898926, -0.6778032779693604, -2.576096308247827, 1729887075393862140, 
-0.27953043580055237, -0.6934247612953186, -2.5923065973894417, 1729887075494868618, 
-0.30769261717796326, -0.709414005279541, -2.6083695510490927, 1729887075604296404, 
-0.3328276574611664, -0.7234244346618652, -2.62140465641567, 1729887075700871587, 
-0.3441409170627594, -0.7297540307044983, -2.626489080457235, 1729887075744893271, 
-0.3833438456058502, -0.7509607076644897, -2.6452334270442543, 1729887075892298549, 
-0.4130624234676361, -0.766348123550415, -2.658043796982976, 1729887076003957735, 
-0.43952664732933044, -0.7800454497337341, -2.6671709987434724, 1729887076101906314, 
-0.4640391170978546, -0.7921659350395203, -2.674784489792644, 1729887076193933811, 
-0.49062663316726685, -0.8051455020904541, -2.6830993405069328, 1729887076292000859, 
-0.5157572031021118, -0.8171759247779846, -2.6917450473158016, 1729887076383827282, 
-0.5482710599899292, -0.8327503204345703, -2.7020230503568254, 1729887076502890415, 
-0.5733113884925842, -0.8442829847335815, -2.70985656526898, 1729887076594905613, 
-0.5999544858932495, -0.8563224673271179, -2.7169776086816464, 1729887076693264883, 
-0.6256750226020813, -0.8676950335502625, -2.723716764002487, 1729887076785836270, 
-0.6586115956306458, -0.8819390535354614, -2.732771425258922, 1729887076902900593, 
-0.6841303706169128, -0.8928987979888916, -2.7367525072106167, 1729887076994910976, 
-0.7115840911865234, -0.90445876121521, -2.744088711123109, 1729887077093990585, 
-0.7371291518211365, -0.9146718382835388, -2.7507104332503687, 1729887077184455058, 
-0.770912230014801, -0.9284126162528992, -2.7594208987354376, 1729887077304237851, 
-0.7957270741462708, -0.9383081793785095, -2.7642960006266337, 1729887077394864837, 
-0.8177810907363892, -0.947276771068573, -2.76969830886323, 1729887077494043191, 
-0.8381210565567017, -0.9548410177230835, -2.7761621772207645, 1729887077585206725, 
-0.8593811392784119, -0.962830126285553, -2.7815461191728734, 1729887077703974067, 
-0.8733612895011902, -0.9679129123687744, -2.789136610736304, 1729887077795074846, 
