acc_x, acc_y, angular_z, stamp, 
-0.012202560901641846, 0.022602498531341553, -2.221676699506045e-05, 1728071360472268636, 
0.004111051559448242, 0.03159970045089722, -1.3149946288349273e-05, 1728071360504138418, 
0.007750749588012695, 0.026196777820587158, -1.5669608549848675e-05, 1728071360530875943, 
-0.011765837669372559, 0.015046894550323486, -1.3888989740198408e-05, 1728071360591778160, 
0.010172724723815918, 0.021991074085235596, -1.3967601185326542e-05, 1728071360621749922, 
0.010252773761749268, 0.01268702745437622, -1.405655188826897e-05, 1728071360651525676, 
-0.0005210638046264648, -0.0036666393280029297, -1.2165854850943494e-05, 1728071360681023639, 
-0.013064324855804443, -0.01106572151184082, -1.3525992553270124e-05, 1728071360711956459, 
-0.029011011123657227, -0.00585252046585083, -1.3122460510043836e-05, 1728071360743834054, 
0.014314353466033936, 0.0012621879577636719, -1.0763659947624413e-05, 1728071360771614124, 
0.01618969440460205, -0.002432882785797119, -1.1977380538924654e-05, 1728071360801550108, 
-0.008972525596618652, 0.0010967254638671875, -1.1953372685396838e-05, 1728071360831542225, 
-0.009056806564331055, 0.004403650760650635, -9.947533403325644e-06, 1728071360861585521, 
-0.0036424994468688965, 0.014932751655578613, -9.938244110972266e-06, 1728071360891652400, 
0.010596215724945068, -0.0069386959075927734, -1.1962874627857979e-05, 1728071360921610816, 
-0.007636129856109619, -0.018038451671600342, -1.1537587433813164e-05, 1728071360952671756, 
-0.022083580493927002, -0.019836366176605225, -1.1342268088082508e-05, 1728071360984263957, 
-0.03623056411743164, 0.01801663637161255, -1.0946238402191089e-05, 1728071361011548061, 
0.041153669357299805, 0.016057610511779785, -7.964634399062176e-06, 1728071361041555659, 
0.023215055465698242, -0.001978278160095215, -1.193154134573211e-05, 1728071361071575276, 
-0.0075196027755737305, -0.030821561813354492, -9.958344421190787e-06, 1728071361101555532, 
-0.02200835943222046, -0.005642950534820557, -9.94890710051801e-06, 1728071361131560330, 
-0.0074800848960876465, -0.005534112453460693, -8.140051867830164e-06, 1728071361160905558, 
-0.005850076675415039, 0.008697211742401123, -9.464724541342534e-06, 1728071361192438436, 
0.004655420780181885, 0.01579749584197998, -9.521446100753911e-06, 1728071361223781674, 
-0.0493893027305603, -0.005848705768585205, -1.1027315165359766e-05, 1728071361250843095, 
-0.013259947299957275, 0.023065507411956787, -7.877091211308667e-06, 1728071361281155419, 
0.013758957386016846, -0.005582690238952637, -7.961918620464619e-06, 1728071361311140479, 
0.03163707256317139, -0.01805633306503296, -7.955338458873818e-06, 1728071361341146836, 
-0.03134119510650635, -0.017759084701538086, -1.0028314676256545e-05, 1728071361370891744, 
-0.01330345869064331, -0.01756840944290161, -7.957307102250514e-06, 1728071361400883541, 
0.0029601454734802246, 0.002424299716949463, -9.519875770673811e-06, 1728071361432210549, 
-0.0061037540435791016, 0.006134450435638428, -7.460027189670971e-06, 1728071361464194906, 
-0.02358311414718628, 0.013513445854187012, -0.0002661126397544876, 1728071361490848855, 
0.019613146781921387, -0.005952954292297363, 0.004115229099810571, 1728071361520874019, 
