acc_x, acc_y, angular_z, stamp, 
0.4377322196960449, -0.15950816869735718, 0.004792001947582008, 1728071343031357828, 
0.220566987991333, 0.15227371454238892, 4.992435961911264e-05, 1728071343063401887, 
-0.13710850477218628, 0.09330594539642334, -0.009508705922149016, 1728071343093286688, 
-0.2782437205314636, -0.14025330543518066, -0.022522107413585655, 1728071343121196645, 
0.11741405725479126, -0.05498117208480835, -0.018253947459992072, 1728071343151173294, 
-0.2931455969810486, 0.09895235300064087, -0.0012748349935283254, 1728071343181138524, 
0.4673382639884949, -0.03792989253997803, 0.004806216101685837, 1728071343211140599, 
-0.07582926750183105, -0.0017080307006835938, 0.029929632370204767, 1728071343241159238, 
-0.06000804901123047, 0.13036280870437622, 0.010849602710166962, 1728071343271314550, 
0.1729791760444641, -0.05168962478637695, 0.0023070854317011097, 1728071343303754431, 
0.04447638988494873, -0.14827942848205566, 0.008490547864986748, 1728071343333302610, 
0.10592019557952881, -0.0717850923538208, -0.01148224627514016, 1728071343361170504, 
-0.25061172246932983, 0.1743316650390625, -0.021532103343996085, 1728071343391159692, 
0.8710587024688721, 0.09095609188079834, -0.026487088896534616, 1728071343421358827, 
-0.12332624197006226, -0.11575913429260254, 0.011620622200485622, 1728071343451198421, 
0.007629334926605225, 0.09650260210037231, 0.0046620547617672314, 1728071343481177477, 
0.011436164379119873, -0.19640624523162842, 0.013964433641294504, 1728071343511360507, 
-0.04166102409362793, 0.09943795204162598, 0.016349069542374063, 1728071343543384336, 
0.34350132942199707, -0.0717000961303711, -0.00895233617890102, 1728071343571239544, 
-0.4750899076461792, -0.0472261905670166, -0.008263362431843026, 1728071343601148182, 
0.6701133251190186, 0.12837809324264526, 0.010123009253202692, 1728071343631150449, 
-0.5285003781318665, 0.1058008074760437, 0.005421589314916139, 1728071343661157770, 
0.7732528448104858, -0.1263313889503479, -0.006203612844291254, 1728071343691184732, 
0.11426669359207153, 0.04508394002914429, -0.0006371729751525458, 1728071343721202773, 
0.45573049783706665, -0.05976366996765137, 0.016475858335176247, 1728071343751697024, 
0.10522615909576416, 0.0977863073348999, -0.0022767280365915887, 1728071343783577112, 
-0.09776067733764648, 0.031078338623046875, -0.014553508633858693, 1728071343811257985, 
0.04066580533981323, 0.06397753953933716, -0.013231235488311635, 1728071343841144146, 
0.21654170751571655, -0.03910034894943237, 0.011472383900378268, 1728071343871217836, 
-0.5542881488800049, -0.011615276336669922, 0.011768130884177191, 1728071343901182169, 
0.63888019323349, 0.053533315658569336, -0.007095375386466269, 1728071343931246113, 
-0.1171380877494812, 0.13349109888076782, -0.002898474076657522, 1728071343961186674, 
0.8293156027793884, 0.0913090705871582, -0.0046805076281266995, 1728071343991270587, 
-0.18198174238204956, -0.08259683847427368, -0.008983348704734417, 1728071344023560696, 
0.005216419696807861, -0.23156458139419556, 0.010702609070726232, 1728071344051454684, 
-0.06877028942108154, 0.2556709051132202, 0.02241524040556621, 1728071344081142280, 
-0.559008002281189, -0.05968773365020752, -0.01768315949238282, 1728071344111152109, 
0.14272916316986084, 0.03716754913330078, -0.019471866782954053, 1728071344141143384, 
0.12250429391860962, -0.026978909969329834, 0.0006674402866759312, 1728071344171202528, 
-0.3457610011100769, -0.1473386287689209, -0.001541989638479618, 1728071344201127431, 
0.30926448106765747, 0.4220758080482483, -5.6073143564914226e-05, 1728071344231373557, 
-0.439456582069397, -0.12169808149337769, -0.007025958023904129, 1728071344264055204, 
-0.2082042694091797, -0.1296900510787964, 0.0021298744631509706, 1728071344291185901, 
0.28181368112564087, 0.5430065393447876, -0.0011584022861721808, 1728071344321186429, 
-0.0450054407119751, -0.5437220931053162, -0.009153563108136623, 1728071344351170010, 
-0.20848608016967773, -0.17130815982818604, -0.01048939697024056, 1728071344381160357, 
0.3476994037628174, 0.6368332505226135, -0.007676855500133936, 1728071344411137406, 
0.0003286004066467285, -0.7191079258918762, 0.026994261005982626, 1728071344441129906, 
-0.5880318284034729, -0.024147629737854004, 0.029885848206594606, 1728071344471143164, 
0.8107144236564636, 0.8110437989234924, -0.001848517492039886, 1728071344503308650, 
-0.22727906703948975, -0.3273161053657532, -0.011799745686330153, 1728071344531198961, 
0.2782026529312134, -0.45352602005004883, -0.008174042261549904, 1728071344561158020, 
-0.09858918190002441, 0.5767993927001953, -0.003059253854213786, 1728071344591169083, 
0.2811893820762634, 0.25679415464401245, 2.5805110759727298e-05, 1728071344621188630, 
0.03198277950286865, -0.9338524341583252, 0.019226006892313484, 1728071344651123624, 
-0.2551536560058594, 0.08564496040344238, 0.026576611035341088, 1728071344681120308, 
0.05459177494049072, 0.5198569893836975, 0.006058858764616019, 1728071344711853603, 
0.19900500774383545, -0.1954517960548401, -0.02635878135716866, 1728071344743374290, 
-0.055384039878845215, -0.4266500473022461, -0.003793474951148518, 1728071344771266675, 
-0.25526928901672363, 0.010735630989074707, 0.02622955115578061, 1728071344801181584, 
0.3905351161956787, 0.477355420589447, 0.0030150606542123926, 1728071344831147231, 
0.13200843334197998, 0.2409271001815796, -0.018050635090691384, 1728071344861188083, 
-0.06259143352508545, -0.4479272961616516, -0.013694533592245506, 1728071344891143097, 
-0.27234506607055664, -0.5175979733467102, 0.021938839779678698, 1728071344921168512, 
-0.08885204792022705, 0.38557666540145874, 0.01572980008338792, 1728071344951455651, 
-0.18297046422958374, 0.43477267026901245, 0.0031972797652653046, 1728071344984276565, 
0.17516744136810303, 0.01636439561843872, -0.00028979786217303306, 1728071345011254875, 
0.11089032888412476, 0.018117785453796387, 0.0062779444428117046, 1728071345041909815, 
0.5820229649543762, -0.2957487106323242, 0.013221097319644055, 1728071345071189519, 
-0.8644205331802368, -0.3772267699241638, 0.008276597243547007, 1728071345101124696, 
-0.2512124180793762, -0.022642195224761963, -0.006291552436708036, 1728071345131231924, 
-0.17277789115905762, 0.004899501800537109, -0.018320668865862363, 1728071345161150656, 
-0.09732997417449951, 0.11836373805999756, 0.00531835020691001, 1728071345191209108, 
0.7362251281738281, 0.6022034883499146, 0.0025282321000254255, 1728071345223771926, 
0.026741325855255127, 0.1614927053451538, -0.011927853528006384, 1728071345251274327, 
0.14533782005310059, -0.22573494911193848, 0.009359028689657333, 1728071345281210179, 
-0.1476830244064331, 0.2337099313735962, 0.0042768782095404245, 1728071345311250158, 
0.04700827598571777, 0.45904409885406494, -0.018446444679203127, 1728071345341143123, 
-0.05675458908081055, 0.049898386001586914, -0.00027385695799358144, 1728071345371189484, 
-0.1749742031097412, 0.06032758951187134, 0.022079120381362397, 1728071345401201619, 
0.17842060327529907, 0.17449206113815308, -0.000800210626260937, 1728071345431165464, 
-0.38380181789398193, -0.2953004240989685, -0.012582971476298636, 1728071345463780933, 
-0.4377962350845337, -0.047021448612213135, 0.0022701258369567366, 1728071345491199135, 
-0.25352394580841064, -0.06725287437438965, -0.008097372726841271, 1728071345521164678, 
-0.08842939138412476, -0.36597740650177, -0.033279920612936484, 1728071345551119783, 
-0.29413360357284546, -0.2632998824119568, -0.00796260053012481, 1728071345581146311, 
-0.013703703880310059, -0.1441936492919922, 0.007022646567993907, 1728071345611161013, 
-0.044529080390930176, -0.20105266571044922, 0.01659948474306415, 1728071345641159164, 
0.37698161602020264, -0.11602973937988281, 0.02820781922978395, 1728071345671660733, 
0.16987967491149902, -0.3405238389968872, 0.009283633152368187, 1728071345703359314, 
-0.2743237018585205, -0.27908819913864136, -0.016026972534572442, 1728071345731187207, 
0.065135657787323, 0.17998188734054565, -0.03564096930830189, 1728071345761128972, 
-0.45385730266571045, -0.007290661334991455, -0.018082749961379502, 1728071345791158846, 
0.5428407192230225, 0.019953429698944092, -0.021232896385229176, 1728071345821190675, 
0.38598519563674927, 0.09473896026611328, 0.004277713614285293, 1728071345851164562, 
0.3943796753883362, 0.08869606256484985, 0.021329036782073842, 1728071345881157879, 
0.0847441554069519, 0.2155376672744751, 0.016332474726992403, 1728071345911711344, 
-0.24288791418075562, 0.06646597385406494, 0.006943781765347249, 1728071345943667036, 
0.2322569489479065, -0.07065945863723755, 0.014819996536511122, 1728071345971191452, 
-0.2955215573310852, -0.10616976022720337, 0.028985822926672927, 1728071346001128504, 
0.5772982835769653, -0.15388691425323486, 0.019892410679200008, 1728071346031163154, 
-0.23242247104644775, -0.10521715879440308, -0.0013423482309330966, 1728071346061136304, 
-0.16031962633132935, -0.19379884004592896, -0.016713255101817728, 1728071346091157510, 
-0.012156426906585693, 0.08924710750579834, -0.023944370154338118, 1728071346121157210, 
0.35321730375289917, 0.3186023235321045, 0.016423610907409993, 1728071346151233811, 
0.16615062952041626, 0.18703508377075195, -0.005131931757011739, 1728071346183904849, 
-0.35597336292266846, 0.0261649489402771, -0.013063212062323538, 1728071346211188591, 
-0.049671053886413574, 0.17049062252044678, 0.029209188155481475, 1728071346241163484, 
-0.18567520380020142, -0.36677658557891846, 0.026085273638992146, 1728071346271187678, 
0.2757521867752075, -0.26588326692581177, 0.002084198840050308, 1728071346301164661, 
-0.14483875036239624, 0.24255847930908203, -0.01619791128352544, 1728071346331153074, 
-0.39568448066711426, 0.20462089776992798, -0.012637914839921712, 1728071346361205814, 
0.2622392177581787, -0.09060382843017578, -0.012013261917818025, 1728071346391265372, 
0.06612592935562134, -0.1504828929901123, -0.006656984301614421, 1728071346423551140, 
-0.12728428840637207, -0.48867565393447876, -0.04644629120725844, 1728071346451179950, 
0.353090763092041, 0.3822370767593384, -0.03950169114243053, 1728071346481161907, 
0.07221972942352295, 0.41948097944259644, -0.02823911657408955, 1728071346511149377, 
-0.3094102144241333, 0.07765799760818481, -0.048449633337746004, 1728071346541185668, 
-0.4167720675468445, 0.3827272057533264, -0.03631169078357243, 1728071346571404319, 
-0.1465928554534912, 0.3482661247253418, -0.03702452593603214, 1728071346601182375, 
0.44390857219696045, -0.10336601734161377, -0.04374643533728127, 1728071346631695944, 
-0.3270108699798584, -0.08881735801696777, -0.02268407630417183, 1728071346663433123, 
-0.5380038022994995, -0.4648827314376831, -0.03716173381184779, 1728071346691190557, 
0.04605269432067871, 0.375169575214386, -0.01705912428137604, 1728071346721170952, 
-0.21882706880569458, 0.5963637232780457, -0.018383329338005853, 1728071346751117695, 
-0.27126824855804443, -0.32133251428604126, -0.026516407722698504, 1728071346781133172, 
0.08531177043914795, -0.47180885076522827, -0.036039117941182724, 1728071346811129832, 
-0.1858208179473877, 0.026376843452453613, -0.03734037058712458, 1728071346841153111, 
-0.31779682636260986, 0.23437809944152832, -0.03471123060861999, 1728071346871263170, 
-0.09997648000717163, 0.231376051902771, -0.0203668586500502, 1728071346903394662, 
-0.31527894735336304, -0.38624680042266846, -0.033528763681256485, 1728071346931188812, 
0.44643527269363403, -0.03291100263595581, -0.026992309646226186, 1728071346961143381, 
0.27317315340042114, -0.20784199237823486, -0.01038661035325819, 1728071346991138465, 
0.12404465675354004, 0.2661016583442688, -0.01139696692795358, 1728071347021161915, 
0.08792853355407715, 0.21785598993301392, -0.03431750315936159, 1728071347051113635, 
-0.12864428758621216, -0.18546587228775024, -0.033941206228730515, 1728071347081118340, 
0.09736454486846924, -0.23295599222183228, -0.03353977246756172, 1728071347111549699, 
0.16359210014343262, 0.35119765996932983, -0.033037985618799885, 1728071347144215596, 
-0.15388470888137817, 0.21633511781692505, -0.05878977307713823, 1728071347171179249, 
0.5398464202880859, -0.20406460762023926, -0.0460983460028661, 1728071347201134082, 
0.1846889853477478, 0.22884082794189453, -0.021165445910199466, 1728071347223476943, 
-0.082305908203125, 0.31574010848999023, -0.04347677105836572, 1728071347251162675, 
-0.28628599643707275, -0.3801810145378113, -0.06119031980002788, 1728071347281131359, 
-0.2961960434913635, -0.3127485513687134, -0.027088857568692448, 1728071347311134071, 
0.0032779574394226074, 0.29860126972198486, 0.0035360779990129087, 1728071347341115277, 
-0.3106951117515564, 0.08458214998245239, -0.02405651930320497, 1728071347371156605, 
0.28342145681381226, 0.1283036470413208, -0.04372583372506582, 1728071347401119772, 
-0.3390021324157715, -0.23975640535354614, -0.0515444635162225, 1728071347431318607, 
-0.10046577453613281, -0.27104616165161133, -0.042132439511625125, 1728071347462935617, 
0.24273347854614258, -0.26408857107162476, -0.047177424483495316, 1728071347491213596, 
0.16199135780334473, 0.014505982398986816, -0.018625509569690134, 1728071347521175083, 
-0.11953562498092651, 0.3042758107185364, -0.0064158627860453335, 1728071347551131356, 
0.08997076749801636, 0.5273986458778381, -0.021331421061381486, 1728071347581129313, 
0.10301560163497925, -0.33797144889831543, -0.03150760342934561, 1728071347611145945, 
-0.21133995056152344, 0.03851073980331421, -0.007611023134380946, 1728071347641172011, 
-0.27408868074417114, -0.08289110660552979, -0.037189744055900024, 1728071347671326745, 
0.20818346738815308, 0.14166545867919922, -0.03645276514626942, 1728071347703971660, 
-0.6087491512298584, 0.0689157247543335, -0.03416952080193148, 1728071347731200199, 
0.2823111414909363, -0.28706008195877075, -0.03753190288104834, 1728071347761120016, 
0.0206335186958313, 0.17275655269622803, -0.030961646435244444, 1728071347791189303, 
-0.3312618136405945, -0.3752210736274719, -0.02518452403239494, 1728071347821209083, 
-0.3120071291923523, -0.8986368179321289, -0.00869636567313187, 1728071347851203961, 
0.3959663510322571, -0.03081578016281128, 0.0035991752237897147, 1728071347881129480, 
0.2902083396911621, 0.42834728956222534, -0.010343444074041003, 1728071347911788921, 
