x, y, th, stamp, 
1.4631903171539307, 2.3380918502807617, 0.7573586673955985, 1728071364152556911, 
1.4713884592056274, 2.3475844860076904, 0.8506920809325378, 1728071364203398163, 
1.4783508777618408, 2.356966257095337, 0.9347695431984681, 1728071364250221140, 
1.4846973419189453, 2.367828607559204, 1.0200165709999036, 1728071364300328196, 
1.4893925189971924, 2.3772084712982178, 1.0911681894705727, 1728071364342289881, 
1.4943749904632568, 2.3883769512176514, 1.17593937714487, 1728071364392801359, 
1.4992367029190063, 2.404264450073242, 1.292875754097855, 1728071364460458950, 
1.5014839172363281, 2.4146718978881836, 1.36301312737649, 1728071364502104300, 
1.5028456449508667, 2.4271018505096436, 1.444517075565929, 1728071364552539926, 
1.502951979637146, 2.439659595489502, 1.527619407474624, 1728071364603149993, 
1.5028103590011597, 2.451451301574707, 1.604678909330379, 1728071364650752876, 
1.5008078813552856, 2.4639997482299805, 1.684495585183629, 1728071364700223110, 
1.4993882179260254, 2.4745569229125977, 1.751155398341446, 1728071364742238019, 
1.4956090450286865, 2.486689329147339, 1.8331424651575483, 1728071364792803296, 
1.491706371307373, 2.498723268508911, 1.9135625827880034, 1728071364843122459, 
1.4873406887054443, 2.510037660598755, 1.987372339241674, 1728071364890255118, 
1.480474829673767, 2.524719715118408, 2.0825025723777038, 1728071364952266842, 
1.4738242626190186, 2.5358543395996094, 2.1600013268868117, 1728071365003222919, 
1.4663808345794678, 2.545463800430298, 2.231987646694098, 1728071365051497667, 
1.4581412076950073, 2.5554537773132324, 2.307815960110186, 1728071365100209071, 
1.4505407810211182, 2.56341552734375, 2.370838008005823, 1728071365142241702, 
1.4409620761871338, 2.5731658935546875, 2.4448622985814916, 1728071365192805512, 
1.4271482229232788, 2.5838706493377686, 2.5444679265866217, 1728071365259938940, 
1.4178905487060547, 2.589792490005493, 2.6064558186544637, 1728071365302349362, 
1.4064013957977295, 2.596330165863037, 2.6803860718718906, 1728071365352411058, 
1.3945215940475464, 2.601977825164795, 2.7531333098480446, 1728071365403484430, 
1.3834459781646729, 2.60565447807312, 2.8204555265523985, 1728071365450497899, 
1.3712432384490967, 2.6090166568756104, 2.8890988936163042, 1728071365500261853, 
1.3604968786239624, 2.6112864017486572, 2.9489765065688713, 1728071365543413673, 
1.347615122795105, 2.6132071018218994, 3.0159650010861214, 1728071365592804370, 
1.3302857875823975, 2.6147959232330322, 3.109895703010722, 1728071365660798140, 
1.3226553201675415, 2.6147234439849854, -3.1321721081026563, 1728071365691844230, 
1.3067492246627808, 2.614190101623535, -3.047681564844458, 1728071365752219744, 
1.2933613061904907, 2.612872362136841, -2.980380766878275, 1728071365803197738, 
1.2804574966430664, 2.610600233078003, -2.9171037502647543, 1728071365850175903, 
1.2672113180160522, 2.6071388721466064, -2.8488292823040093, 1728071365900200809, 
1.2572226524353027, 2.6034626960754395, -2.7927200815126967, 1728071365942261586, 
1.2458319664001465, 2.5989601612091064, -2.726005317683979, 1728071365993847003, 
1.234931230545044, 2.593837022781372, -2.661908172653887, 1728071366043637667, 
1.222143292427063, 2.586082935333252, -2.585787034983895, 1728071366102090595, 
1.2113182544708252, 2.5789794921875, -2.5215459493852586, 1728071366152505489, 
1.200478196144104, 2.5707485675811768, -2.4578223313195804, 1728071366203183668, 
1.190844178199768, 2.562628984451294, -2.3999204280455864, 1728071366250707716, 
1.180842638015747, 2.552619218826294, -2.3371461674523935, 1728071366300163409, 
1.1732732057571411, 2.544156074523926, -2.2859055428413417, 1728071366342521289, 
1.164351224899292, 2.533191680908203, -2.2210540528634, 1728071366393834494, 
1.154038429260254, 2.5176174640655518, -2.137468358810941, 1728071366460736684, 
1.149444818496704, 2.510006904602051, -2.1007282347724345, 1728071366491287819, 
1.1407068967819214, 2.49334716796875, -2.0246222706662795, 1728071366553249371, 
1.1344472169876099, 2.479567050933838, -1.9642953011923532, 1728071366603162933, 
1.1293261051177979, 2.4659323692321777, -1.9073764897614485, 1728071366651431236, 
1.1248371601104736, 2.4507555961608887, -1.8490736455013619, 1728071366700125840, 
1.1216808557510376, 2.438472270965576, -1.8007532753161066, 1728071366742260604, 
1.1185131072998047, 2.4230339527130127, -1.7428951303129487, 1728071366793859082, 
1.1162844896316528, 2.407817840576172, -1.6856471427361488, 1728071366842982585, 
1.1150463819503784, 2.3892006874084473, -1.6178497428656227, 1728071366902110702, 
1.1148889064788818, 2.373746633529663, -1.5605242452845662, 1728071366953613885, 
1.1155942678451538, 2.3577322959899902, -1.504348228993554, 1728071367003153329, 
1.117063045501709, 2.3431804180145264, -1.4519410260111376, 1728071367050461879, 
1.1194472312927246, 2.327517032623291, -1.3969613356754436, 1728071367100244393, 
1.1224335432052612, 2.31404447555542, -1.3526216063341807, 1728071367142743665, 
1.1264076232910156, 2.2989320755004883, -1.29754793293923, 1728071367192859922, 
1.13285493850708, 2.278693437576294, -1.2208545456985351, 1728071367259940601, 
1.1366852521896362, 2.269625425338745, -1.1887538488075844, 1728071367291339906, 
1.144803762435913, 2.2517759799957275, -1.1213815730543581, 1728071367352209150, 
1.1525468826293945, 2.2372705936431885, -1.0660882047877307, 1728071367403123592, 
1.1605374813079834, 2.223954677581787, -1.0153554391914708, 1728071367451164088, 
1.169334053993225, 2.2108101844787598, -0.9625370845596487, 1728071367500121174, 
1.1777664422988892, 2.1994996070861816, -0.9164530604653266, 1728071367543435045, 
1.1879650354385376, 2.187232732772827, -0.8635445203616506, 1728071367593872141, 
1.198797345161438, 2.1756012439727783, -0.8107579296299608, 1728071367643897542, 
1.2095208168029785, 2.165046215057373, -0.7620972243616807, 1728071367690186174, 
1.2248536348342896, 2.1513607501983643, -0.6973873836247709, 1728071367753523569, 
1.2377541065216064, 2.1414294242858887, -0.6450469986743446, 1728071367802091229, 
1.250078558921814, 2.1324849128723145, -0.5946522771493301, 1728071367850519485, 
1.2635717391967773, 2.1236703395843506, -0.5461936688429937, 1728071367900108136, 
1.275938868522644, 2.1165826320648193, -0.5053887714090118, 1728071367943476944, 
1.2901279926300049, 2.1087591648101807, -0.4545849380451613, 1728071367993829785, 
1.3101495504379272, 2.0998964309692383, -0.3873797688257541, 1728071368060069661, 
1.3233743906021118, 2.0949337482452393, -0.3455307895001829, 1728071368103820437, 
1.3385770320892334, 2.089711904525757, -0.2964914921812468, 1728071368153358680, 
1.3542659282684326, 2.08545184135437, -0.24834764187765027, 1728071368203156477, 
1.3692762851715088, 2.0822954177856445, -0.20370785185974818, 1728071368251284184, 
1.385507345199585, 2.0791451930999756, -0.15568483433881206, 1728071368300103526, 
1.3994849920272827, 2.077251672744751, -0.11333548483754426, 1728071368343468452, 
1.4161134958267212, 2.0757555961608887, -0.06468965150447148, 1728071368393836538, 
1.438014268875122, 2.0748202800750732, -0.0028939558211917007, 1728071368459141765, 
1.4477659463882446, 2.074937582015991, 0.02430976030176603, 1728071368490840661, 
1.4690289497375488, 2.075953483581543, 0.08482578797917024, 1728071368553163787, 
1.4859135150909424, 2.077692747116089, 0.13087704344056747, 1728071368602429880, 
1.5022701025009155, 2.079951524734497, 0.17630776133510084, 1728071368650120338, 
1.5186562538146973, 2.0832860469818115, 0.22193981953677425, 1728071368699081601, 
1.5328978300094604, 2.086636543273926, 0.2608270927889724, 1728071368743372600, 
1.5483146905899048, 2.091193675994873, 0.3069904693538083, 1728071368793845240, 
1.5707058906555176, 2.0987048149108887, 0.3664228326545876, 1728071368859049871, 
1.5800468921661377, 2.1022071838378906, 0.39278714820336735, 1728071368889202825, 
1.5997811555862427, 2.1107664108276367, 0.45188218598429064, 1728071368953529187, 
1.6144039630889893, 2.1181833744049072, 0.49554206383106025, 1728071369002270960, 
1.6280497312545776, 2.125708818435669, 0.5373829070526094, 1728071369049562191, 
1.6423718929290771, 2.1344141960144043, 0.579659630971095, 1728071369097115242, 
1.6566952466964722, 2.1438865661621094, 0.6235146734153942, 1728071369147157706, 
1.6703565120697021, 2.1542437076568604, 0.6653132536289048, 1728071369197869201, 
1.684192180633545, 2.1650445461273193, 0.7093818390257511, 1728071369247217219, 
1.699681282043457, 2.1787731647491455, 0.7631665100011783, 1728071369307445491, 
1.7117639780044556, 2.1907973289489746, 0.805971612217763, 1728071369357154546, 
1.723850965499878, 2.203538656234741, 0.850424871334711, 1728071369407081642, 
1.7329607009887695, 2.2140772342681885, 0.8853997008559077, 1728071369447362150, 
1.7438828945159912, 2.227680206298828, 0.9287473872823588, 1728071369497341031, 
1.7534284591674805, 2.2407214641571045, 0.9687558957258708, 1728071369544286918, 
1.7629578113555908, 2.254904270172119, 1.0103655412634245, 1728071369593888633, 
1.7717254161834717, 2.269590377807617, 1.0510738279562326, 1728071369642769581, 
1.7799264192581177, 2.2840752601623535, 1.0917910107504978, 1728071369690271216, 
1.7906396389007568, 2.305176258087158, 1.1478688620699564, 1728071369757210301, 
1.7975188493728638, 2.321347236633301, 1.18814989052699, 1728071369807101049, 
1.8026787042617798, 2.334181547164917, 1.2211344019418329, 1728071369847108567, 
1.8082516193389893, 2.35003399848938, 1.262086591635202, 1728071369897064338, 
1.8133167028427124, 2.366909980773926, 1.3031216572072148, 1728071369947842416, 
1.8177690505981445, 2.384000062942505, 1.3439173041166192, 1728071369996989968, 
1.8215422630310059, 2.401031970977783, 1.3849638693120216, 1728071370047759522, 
1.8239113092422485, 2.4149491786956787, 1.4172872451973935, 1728071370087458823, 
1.8273706436157227, 2.439443588256836, 1.4732856056381378, 1728071370157245309, 
1.828718900680542, 2.457357883453369, 1.5138759935915564, 1728071370207147751, 
1.829357624053955, 2.4715182781219482, 1.5463934233345453, 1728071370247360878, 
1.8295629024505615, 2.4896249771118164, 1.5866458375179955, 1728071370297044789, 
1.8290700912475586, 2.50734281539917, 1.6265638575789003, 1728071370347514339, 
1.8278146982192993, 2.5249881744384766, 1.665382795170232, 1728071370396991152, 
1.8251410722732544, 2.546225070953369, 1.7126006540606742, 1728071370457213331, 
1.8224208354949951, 2.5638277530670166, 1.7522440544687687, 1728071370507073175, 
1.8191250562667847, 2.5816545486450195, 1.7923099699305625, 1728071370557091028, 
1.8150396347045898, 2.5991103649139404, 1.8306426135876248, 1728071370607110852, 
1.811240315437317, 2.6128132343292236, 1.860187115557199, 1728071370647737818, 
1.8059308528900146, 2.629990816116333, 1.899481880907551, 1728071370697099011, 
1.8005019426345825, 2.6457293033599854, 1.9356954992935298, 1728071370743236682, 
1.7939366102218628, 2.6620900630950928, 1.973469642843232, 1728071370793905397, 
1.783974051475525, 2.684493064880371, 2.0240107786065904, 1728071370860585914, 
1.7770451307296753, 2.6981403827667236, 2.0551737811985396, 1728071370903662695, 
1.7686465978622437, 2.7135720252990723, 2.091508888522427, 1728071370952266061, 
1.758500337600708, 2.730576992034912, 2.1327220563817804, 1728071371007080210, 
1.7505362033843994, 2.7427375316619873, 2.1624129661796903, 1728071371047619319, 
1.7402461767196655, 2.757646083831787, 2.2000590281753465, 1728071371097075746, 
1.7294325828552246, 2.772172689437866, 2.237636782138509, 1728071371147486777, 
1.7177201509475708, 2.78633451461792, 2.273082385733242, 1728071371197859239, 
1.7033621072769165, 2.802774429321289, 2.3165875464994077, 1728071371256993263, 
1.6958389282226562, 2.8107283115386963, 2.3388681726629845, 1728071371287370066, 
1.677710771560669, 2.828575849533081, 2.391223522787993, 1728071371357081080, 
1.664243221282959, 2.8408186435699463, 2.428956023281642, 1728071371407068372, 
1.6530213356018066, 2.850041627883911, 2.4575997831656546, 1728071371447363899, 
1.6388752460479736, 2.8612568378448486, 2.492994872745993, 1728071371497097926, 
1.6242120265960693, 2.872004985809326, 2.5292570157247583, 1728071371547042469, 
1.6088652610778809, 2.8822808265686035, 2.5648326188582016, 1728071371597464171, 
1.5933729410171509, 2.8921666145324707, 2.601593467971173, 1728071371647149561, 
1.580743670463562, 2.899474859237671, 2.629725445639307, 1728071371687441241, 
1.5585869550704956, 2.911245107650757, 2.6778726242930575, 1728071371757060202, 
1.5421947240829468, 2.919100284576416, 2.712435064596115, 1728071371807041041, 
1.528356909751892, 2.925217390060425, 2.742319106587062, 1728071371849345800, 
1.5113836526870728, 2.9319446086883545, 2.777138019042177, 1728071371897050080, 
1.4952274560928345, 2.937776803970337, 2.810536109743289, 1728071371943233497, 
1.4764716625213623, 2.9438581466674805, 2.849469194090028, 1728071371997767995, 
1.4544486999511719, 2.949857234954834, 2.8924448632954864, 1728071372060231495, 
1.4393545389175415, 2.95336651802063, 2.9219205487919093, 1728071372103875262, 
1.4197293519973755, 2.9574356079101562, 2.9600391522490197, 1728071372157121557, 
1.401310682296753, 2.9602363109588623, 2.993464956097026, 1728071372207035641, 
1.3869107961654663, 2.9622888565063477, 3.0207805418235445, 1728071372248048039, 
1.3685736656188965, 2.9641544818878174, 3.0542719304643025, 1728071372297057330, 
1.3497059345245361, 2.965308666229248, 3.087424042188609, 1728071372347080567, 
1.3316993713378906, 2.966269016265869, 3.1219234465849564, 1728071372397764427, 
1.3092535734176636, 2.966309070587158, -3.1184701960335746, 1728071372457708524, 
1.2907211780548096, 2.965467691421509, -3.085066798924239, 1728071372507755137, 
1.2721339464187622, 2.963992118835449, -3.054617880466016, 1728071372557076310, 
1.2541807889938354, 2.9618752002716064, -3.024209238464611, 1728071372607034662, 
1.2395365238189697, 2.960040330886841, -2.9967100469763523, 1728071372648874357, 
1.2211387157440186, 2.956747531890869, -2.9648160730765007, 1728071372697044515, 
1.2029937505722046, 2.9530487060546875, -2.932733769830102, 1728071372747064485, 
1.1858785152435303, 2.9492838382720947, -2.8992154520203535, 1728071372797223030, 
1.1644299030303955, 2.943267583847046, -2.860716141794641, 1728071372857036338, 
