x, y, th, stamp, 
-0.8607469797134399, 3.2961063385009766, -1.1321658134489598, 1728071322504628756, 
-0.8607469797134399, 3.2961063385009766, -1.132165918097748, 1728071322555449234, 
-0.8607469797134399, 3.2961063385009766, -1.132165563057304, 1728071322601451598, 
-0.8607469797134399, 3.2961063385009766, -1.132165563057304, 1728071322644584951, 
-0.8607469797134399, 3.2961063385009766, -1.1321653784663188, 1728071322694585259, 
-0.8607469797134399, 3.2961063385009766, -1.1321653784663188, 1728071322744518109, 
-0.8607469797134399, 3.2961063385009766, -1.1321653637931688, 1728071322796020533, 
-0.8607469797134399, 3.2961063385009766, -1.1321653495359383, 1728071322841387088, 
-0.8607469797134399, 3.2961063385009766, -1.1321653495359383, 1728071322904586593, 
-0.8607469797134399, 3.2961063385009766, -1.1321650334745483, 1728071322955677100, 
-0.8607469797134399, 3.2961063385009766, -1.1321649908853824, 1728071323001580131, 
-0.8607469797134399, 3.2961063385009766, -1.1321649908853824, 1728071323045580941, 
-0.8607469797134399, 3.2961063385009766, -1.1321650200544593, 1728071323094576672, 
-0.8607469797134399, 3.2961063385009766, -1.1321650200544593, 1728071323143932804, 
-0.8607469797134399, 3.2961063385009766, -1.1321649780783092, 1728071323195578836, 
-0.8607469797134399, 3.2961063385009766, -1.1321649706038381, 1728071323254081042, 
-0.8607469797134399, 3.2961063385009766, -1.1321649706038381, 1728071323304642337, 
-0.8607469797134399, 3.2961063385009766, -1.1321649699842886, 1728071323356671282, 
-0.860654354095459, 3.295572519302368, -1.1291942162466517, 1728071323401596904, 
-0.8592909574508667, 3.293032646179199, -1.1231094799943073, 1728071323444605623, 
-0.856909990310669, 3.2883541584014893, -1.1124481535115034, 1728071323495584077, 
-0.8535857200622559, 3.2822906970977783, -1.0989607762833498, 1728071323544477831, 
-0.8495250344276428, 3.274808406829834, -1.0816712934307906, 1728071323595019506, 
-0.8430545330047607, 3.264145612716675, -1.0563946307763532, 1728071323654612261, 
-0.8366173505783081, 3.2534329891204834, -1.030761129411924, 1728071323704601683, 
-0.8290210366249084, 3.2417197227478027, -1.0007385338465646, 1728071323755633598, 
-0.8205761313438416, 3.2292346954345703, -0.9706739915503215, 1728071323801597078, 
-0.8118001818656921, 3.216735363006592, -0.9407363009364275, 1728071323845459006, 
-0.8008908629417419, 3.201951503753662, -0.908832665431094, 1728071323894584265, 
-0.7892807722091675, 3.1875624656677246, -0.8755687135356036, 1728071323944576671, 
-0.7775133848190308, 3.173459053039551, -0.8398082892447087, 1728071323995372170, 
-0.762627899646759, 3.157562494277954, -0.7979150155095054, 1728071324054073245, 
-0.749755859375, 3.1449546813964844, -0.7619348061805079, 1728071324104631794, 
-0.7364610433578491, 3.132392406463623, -0.7249644123785306, 1728071324155591755, 
-0.7235379219055176, 3.121408700942993, -0.6924668081624313, 1728071324201596164, 
-0.7113320231437683, 3.1115190982818604, -0.6612259194957721, 1728071324245596910, 
-0.6967395544052124, 3.100346803665161, -0.6251545468764003, 1728071324294608954, 
-0.6818055510520935, 3.0900790691375732, -0.589997879924858, 1728071324344441258, 
-0.6668510437011719, 3.0800514221191406, -0.5530687032381432, 1728071324395670923, 
-0.6479510068893433, 3.0691189765930176, -0.512453352307375, 1728071324454632332, 
-0.6321989297866821, 3.060620069503784, -0.4776379698939164, 1728071324504646177, 
-0.6158403158187866, 3.0522894859313965, -0.44078196900089156, 1728071324555636169, 
-0.6002121567726135, 3.0452933311462402, -0.40767900678262436, 1728071324601594327, 
-0.5858763456344604, 3.039217710494995, -0.3763463988387162, 1728071324645714331, 
-0.569068968296051, 3.0328848361968994, -0.3409713300786237, 1728071324695600610, 
-0.5519530773162842, 3.0270895957946777, -0.30755658364388966, 1728071324744583704, 
-0.5344651341438293, 3.021700382232666, -0.2709068409217902, 1728071324795313215, 
-0.5132037997245789, 3.016448497772217, -0.22856507855949046, 1728071324854406865, 
-0.495596319437027, 3.0123722553253174, -0.19277489423582908, 1728071324904639506, 
-0.4777325689792633, 3.00917911529541, -0.15693975208534097, 1728071324955621769, 
-0.46101266145706177, 3.006899356842041, -0.12592308563288923, 1728071325000581399, 
-0.44514399766921997, 3.0050151348114014, -0.09465140425036693, 1728071325045607446, 
-0.42685115337371826, 3.0035128593444824, -0.05977153094679751, 1728071325094466581, 
-0.4088098704814911, 3.0028748512268066, -0.02385804128002704, 1728071325144483874, 
-0.3902824819087982, 3.0024991035461426, 0.013852744595438695, 1728071325196693763, 
-0.36847859621047974, 3.003274917602539, 0.054718996961277404, 1728071325254838713, 
-0.3502911329269409, 3.0045416355133057, 0.08888006128146121, 1728071325304584817, 
-0.3321535587310791, 3.006448268890381, 0.1254396820978827, 1728071325355636795, 
-0.3153557777404785, 3.008669853210449, 0.15908681209738557, 1728071325401574842, 
-0.29925084114074707, 3.0114145278930664, 0.1912933896631038, 1728071325445610945, 
-0.281572550535202, 3.0151355266571045, 0.22631085645298926, 1728071325494587660, 
-0.2641318142414093, 3.0195107460021973, 0.26160969001266127, 1728071325544586490, 
-0.24645055830478668, 3.0242764949798584, 0.29837576473745875, 1728071325595511575, 
-0.22556082904338837, 3.031252145767212, 0.34059740270079586, 1728071325654488083, 
-0.2085151970386505, 3.0376179218292236, 0.37691792729676854, 1728071325704618128, 
-0.1914270967245102, 3.04449200630188, 0.41299351294717485, 1728071325756613651, 
-0.17599917948246002, 3.0515213012695312, 0.4438528444241686, 1728071325801560452, 
-0.16177068650722504, 3.0583953857421875, 0.47501953268995295, 1728071325845598361, 
-0.14562302827835083, 3.0669100284576416, 0.51046369716731, 1728071325895576944, 
-0.1298980712890625, 3.0762107372283936, 0.5453205830292235, 1728071325944711493, 
-0.11426861584186554, 3.0855512619018555, 0.5823101881856912, 1728071325995918556, 
-0.1006450429558754, 3.095033884048462, 0.6134583673638578, 1728071326041316040, 
-0.08203956484794617, 3.1086411476135254, 0.6572728170186272, 1728071326104550218, 
-0.06785228848457336, 3.119736909866333, 0.6919202483532124, 1728071326155648336, 
-0.05519125983119011, 3.1306326389312744, 0.7242946577077993, 1728071326201549857, 
-0.04321024939417839, 3.1413300037384033, 0.7566145975097496, 1728071326245576500, 
-0.030280299484729767, 3.1541588306427, 0.7903669134641211, 1728071326294605246, 
-0.017674757167696953, 3.1670501232147217, 0.8262106254693409, 1728071326344590323, 
-0.005368162412196398, 3.1805548667907715, 0.8628427057881352, 1728071326395057154, 
0.008170798420906067, 3.1974430084228516, 0.9043509037497426, 1728071326454809783, 
0.019288554787635803, 3.211912155151367, 0.9413812679610534, 1728071326504614799, 
0.029970932751893997, 3.226801872253418, 0.9786850132099799, 1728071326555638057, 
0.0391995832324028, 3.240811586380005, 1.0101132560860955, 1728071326601573520, 
0.04755280911922455, 3.2543411254882812, 1.0406812198301818, 1728071326645555317, 
0.05642823502421379, 3.2704265117645264, 1.076625896048578, 1728071326695328000, 
0.0649411603808403, 3.2865922451019287, 1.1124876572965814, 1728071326744442082, 
0.07294187694787979, 3.3030476570129395, 1.1493301862357892, 1728071326795587014, 
0.08124708384275436, 3.3233256340026855, 1.190878033293396, 1728071326853933001, 
0.08787529170513153, 3.3402256965637207, 1.2268662274411928, 1728071326904549373, 
0.09376969188451767, 3.357605218887329, 1.2623208694628685, 1728071326955329747, 
0.0984489917755127, 3.3733737468719482, 1.2947199116033576, 1728071327001562859, 
0.10276204347610474, 3.3889970779418945, 1.3268104609165985, 1728071327045556882, 
0.10673060268163681, 3.406517744064331, 1.362589742285101, 1728071327095536393, 
0.11029323190450668, 3.4240996837615967, 1.3973291076715775, 1728071327144497045, 
0.11322905868291855, 3.4420228004455566, 1.4325113479938487, 1728071327195332119, 
0.1157643124461174, 3.463594436645508, 1.4749737167973012, 1728071327254953960, 
0.11730446666479111, 3.4816715717315674, 1.5114123488500821, 1728071327305599021, 
0.1178852841258049, 3.4999749660491943, 1.5464316759286438, 1728071327355601176, 
0.11823917925357819, 3.5164713859558105, 1.57841751588056, 1728071327401577519, 
0.11790111660957336, 3.532270908355713, 1.608923685799732, 1728071327445579577, 
0.11686220020055771, 3.5503716468811035, 1.6430556185971348, 1728071327494527210, 
0.11517259478569031, 3.568758964538574, 1.6796102519268912, 1728071327544522085, 
0.11292397975921631, 3.586841106414795, 1.7160878365935737, 1728071327595143574, 
0.11036071926355362, 3.602895736694336, 1.7485232816553764, 1728071327640402765, 
0.1056811511516571, 3.6258857250213623, 1.7931167899580047, 1728071327704528916, 
0.10131410509347916, 3.6436266899108887, 1.828699405157728, 1728071327755580880, 
0.09689151495695114, 3.6595940589904785, 1.8621235408822598, 1728071327801592135, 
0.09193066507577896, 3.6751060485839844, 1.8936645263799097, 1728071327845559709, 
0.08585750311613083, 3.692361831665039, 1.929558889481727, 1728071327895562389, 
0.07923969626426697, 3.7093112468719482, 1.9651433352170928, 1728071327944542690, 
0.07186464965343475, 3.726069211959839, 2.0012771151402395, 1728071327995324395, 
0.062395382672548294, 3.7459003925323486, 2.0461200821094945, 1728071328055779072, 
0.0537225715816021, 3.761970043182373, 2.0821551770191107, 1728071328104608213, 
0.04443497583270073, 3.777837038040161, 2.118020025276179, 1728071328155554177, 
0.035667598247528076, 3.7920331954956055, 2.1509337873568066, 1728071328201569967, 
0.026753908023238182, 3.8051669597625732, 2.182262269516679, 1728071328245560998, 
0.01614668220281601, 3.819758176803589, 2.2179949379905395, 1728071328295554263, 
0.004739322699606419, 3.834203004837036, 2.254255207454744, 1728071328344506275, 
-0.007097993046045303, 3.8482308387756348, 2.2912774531158226, 1728071328395747699, 
-0.022013287991285324, 3.86456036567688, 2.3344527159674264, 1728071328454929798, 
-0.03479207679629326, 3.8777413368225098, 2.371715266192289, 1728071328505534922, 
-0.04821863770484924, 3.8902769088745117, 2.408321348372034, 1728071328555570319, 
-0.06067401170730591, 3.901320219039917, 2.4418187137754765, 1728071328601534484, 
-0.07301624864339828, 3.9113667011260986, 2.4729254641837777, 1728071328645567641, 
-0.08738875389099121, 3.9224178791046143, 2.5094725991303033, 1728071328695550864, 
-0.10226745158433914, 3.9330620765686035, 2.5458612745695155, 1728071328745549197, 
-0.11746508628129959, 3.942875862121582, 2.5810426457771523, 1728071328795672737, 
-0.1361183077096939, 3.9540696144104004, 2.623461804717673, 1728071328855730969, 
-0.1519470512866974, 3.96260666847229, 2.6597454391209028, 1728071328905359379, 
-0.16806137561798096, 3.9706597328186035, 2.696103600249496, 1728071328955555640, 
-0.1835954785346985, 3.977862596511841, 2.728615783806259, 1728071329001515562, 
-0.19821368157863617, 3.983959197998047, 2.7589541594992357, 1728071329045562149, 
-0.21516196429729462, 3.990675687789917, 2.793846821475638, 1728071329095545806, 
-0.23224398493766785, 3.9965341091156006, 2.8294620926546625, 1728071329145617294, 
-0.2499154955148697, 4.001830577850342, 2.865933436878757, 1728071329195227051, 
-0.27111783623695374, 4.007424354553223, 2.9087696168548356, 1728071329255469839, 
-0.2886972427368164, 4.011538028717041, 2.9436653042356187, 1728071329305541407, 
-0.30654826760292053, 4.0147528648376465, 2.9785852817394955, 1728071329355570912, 
-0.32309386134147644, 4.017401218414307, 3.0116264863091553, 1728071329401518190, 
-0.338880330324173, 4.019129276275635, 3.0428221205310395, 1728071329445553633, 
-0.3570144474506378, 4.020796775817871, 3.078896996330903, 1728071329495526515, 
-0.3752930164337158, 4.021737098693848, 3.1140906809132307, 1728071329545615102, 
-0.39333227276802063, 4.021951198577881, -3.1349909305975636, 1728071329595677012, 
-0.41516345739364624, 4.021450042724609, -3.0926606585105363, 1728071329655274990, 
-0.43343234062194824, 4.020177841186523, -3.058013906729049, 1728071329705598336, 
-0.4514586627483368, 4.018409729003906, -3.021811939412455, 1728071329755548282, 
-0.4680238664150238, 4.016220569610596, -2.9885768985742613, 1728071329801519811, 
-0.4839054048061371, 4.01333475112915, -2.9591965982802373, 1728071329845533399, 
-0.5014476776123047, 4.010176181793213, -2.9245114222224906, 1728071329895553578, 
-0.5194833874702454, 4.005757808685303, -2.8885774287559824, 1728071329945614141, 
-0.5370572209358215, 4.0009026527404785, -2.852326100328862, 1728071329995832256, 
-0.5529240369796753, 3.996034622192383, -2.8184728884856347, 1728071330041042398, 
-0.5748141407966614, 3.988193988800049, -2.7734412618507043, 1728071330105573876, 
-0.5917963981628418, 3.9813764095306396, -2.7387392961419956, 1728071330155692654, 
-0.6070289611816406, 3.9745748043060303, -2.706623102827572, 1728071330201526005, 
-0.6212902069091797, 3.9676148891448975, -2.6754606366786287, 1728071330245522973, 
-0.6377002000808716, 3.9591903686523438, -2.6382603446137796, 1728071330295525090, 
-0.6535557508468628, 3.950045347213745, -2.603130839919736, 1728071330345523245, 
-0.6689676642417908, 3.9407479763031006, -2.5676080931529577, 1728071330395759422, 
-0.6870826482772827, 3.928544521331787, -2.5253200638655593, 1728071330455298293, 
-0.7017810344696045, 3.917598247528076, -2.4910642598266586, 1728071330505901149, 
-0.7161856293678284, 3.9065070152282715, -2.4553763807470217, 1728071330555531459, 
-0.728886604309082, 3.8956124782562256, -2.422288674325984, 1728071330601526661, 
-0.7408328652381897, 3.884810447692871, -2.3909279306783007, 1728071330645526468, 
-0.7539204359054565, 3.8721745014190674, -2.3559555288960015, 1728071330696137004, 
-0.7665454149246216, 3.859104871749878, -2.3215610426670588, 1728071330745572619, 
-0.7811933755874634, 3.8430538177490234, -2.278571847061123, 1728071330805218865, 
-0.7894995808601379, 3.832934617996216, -2.2525997789347683, 1728071330841528184, 
-0.8038449287414551, 3.814675807952881, -2.207628430397857, 1728071330905520541, 
-0.8144122362136841, 3.799940347671509, -2.172779560796865, 1728071330954918541, 
-0.8235558867454529, 3.7860019207000732, -2.1410163895134264, 1728071331001527189, 
-0.8320881724357605, 3.772486925125122, -2.108792308877324, 1728071331045529138, 
-0.8410856127738953, 3.756877899169922, -2.072642462126105, 1728071331096130318, 
-0.8495904207229614, 3.740596294403076, -2.0377927576760606, 1728071331145594152, 
-0.8590674996376038, 3.720907688140869, -1.9950866304270187, 1728071331205594735, 
-0.8664127588272095, 3.704146385192871, -1.9596887806430017, 1728071331255895595, 
-0.8730364441871643, 3.6874539852142334, -1.9250558795197314, 1728071331305193460, 
-0.8792487978935242, 3.6700730323791504, -1.8886376882246183, 1728071331355544667, 
-0.8843064904212952, 3.6541709899902344, -1.8564822671055723, 1728071331401638848, 
-0.888629138469696, 3.6386795043945312, -1.8257312484952848, 1728071331445535781, 
-0.8930718302726746, 3.621022939682007, -1.7897994120362994, 1728071331496133040, 
-0.8967140316963196, 3.6032752990722656, -1.7544275757086876, 1728071331545533594, 
-0.8998437523841858, 3.5851407051086426, -1.7180539044346064, 1728071331594923580, 
-0.9026632308959961, 3.563504934310913, -1.6741839603023718, 1728071331654947926, 
-0.904256284236908, 3.5452003479003906, -1.6377934170171904, 1728071331706047535, 
-0.9053471088409424, 3.527191162109375, -1.6021906909539416, 1728071331755173997, 
-0.9055967330932617, 3.510526180267334, -1.5697941487207216, 1728071331801538852, 
-0.9053337574005127, 3.4945449829101562, -1.5378839979126866, 1728071331845532973, 
-0.9047257900238037, 3.4764654636383057, -1.5017655074811518, 1728071331895538523, 
-0.9030304551124573, 3.458217144012451, -1.466566806119132, 1728071331945660463, 
-0.9009990692138672, 3.4402432441711426, -1.4308521214185754, 1728071331995215812, 
-0.8976023197174072, 3.4189319610595703, -1.388837443735912, 1728071332055181602, 
-0.8940607309341431, 3.4013290405273438, -1.3540808629414833, 1728071332105155492, 
-0.8901013135910034, 3.383723497390747, -1.3194709921335066, 1728071332155627419, 
-0.8856121897697449, 3.3674328327178955, -1.2879484348567969, 1728071332201541662, 
-0.881060004234314, 3.3521621227264404, -1.2570965460997552, 1728071332246097300, 
-0.875379204750061, 3.334949016571045, -1.2212160200825481, 1728071332296167455, 
-0.8687778115272522, 3.3183200359344482, -1.1877693600783543, 1728071332345539824, 
-0.8619858026504517, 3.301666498184204, -1.1530571780363117, 1728071332395246034, 
-0.8549243211746216, 3.286393880844116, -1.1203014798485602, 1728071332440947197, 
-0.8444631099700928, 3.265953302383423, -1.0742285984845363, 1728071332505538574, 
-0.8357380628585815, 3.2501280307769775, -1.039065663495666, 1728071332555833680, 
-0.827008843421936, 3.2358179092407227, -1.0074158939700042, 1728071332601547066, 
-0.8184109330177307, 3.222306966781616, -0.9766868825456223, 1728071332645661350, 
-0.8080076575279236, 3.2074472904205322, -0.9417502286750968, 1728071332695548336, 
-0.7971609234809875, 3.193024158477783, -0.9065089570398157, 1728071332745543757, 
-0.7858647704124451, 3.1786797046661377, -0.8704953247396935, 1728071332795150034, 
