x, y, theta, stamp, 
-0.13626740872859955, -0.48131847381591797, -2.663099277482471, 1729886476791671856, 
-0.16575178503990173, -0.49616023898124695, -2.6720771465906923, 1729886476902572531, 
-0.18717287480831146, -0.5069581866264343, -2.6786596586640496, 1729886476982305465, 
-0.21786846220493317, -0.521892786026001, -2.689134799155624, 1729886477093900469, 
-0.2445947825908661, -0.535060703754425, -2.688531122141863, 1729886477191686730, 
-0.2694205045700073, -0.5470829606056213, -2.6857258458371667, 1729886477285532199, 
-0.296078085899353, -0.5602031946182251, -2.679851365273242, 1729886477382397632, 
-0.32714149355888367, -0.5758998394012451, -2.676521281535919, 1729886477495836423, 
-0.354000449180603, -0.5894486904144287, -2.670764428827731, 1729886477593584149, 
-0.3784216642379761, -0.6021587252616882, -2.6651492294827728, 1729886477683838333, 
-0.40835627913475037, -0.617939293384552, -2.655721749703659, 1729886477794372570, 
-0.43529316782951355, -0.6324791312217712, -2.6450882071414092, 1729886477894602243, 
-0.46185123920440674, -0.6469797492027283, -2.638547469796955, 1729886477994522110, 
-0.48551109433174133, -0.6603336334228516, -2.6323711384926836, 1729886478084553636, 
-0.5120736360549927, -0.6754710674285889, -2.625250871056266, 1729886478183911823, 
-0.541263222694397, -0.6923799514770508, -2.618431603037044, 1729886478294578299, 
-0.5674339532852173, -0.7077590227127075, -2.611224189934818, 1729886478393808898, 
-0.5909198522567749, -0.7219474911689758, -2.6039553715598074, 1729886478485539584, 
-0.6197831630706787, -0.7394063472747803, -2.5946424792526908, 1729886478594323506, 
-0.645918071269989, -0.7553463578224182, -2.5901456633907376, 1729886478693627026, 
-0.6717069149017334, -0.7712004780769348, -2.5856159171594983, 1729886478793683040, 
-0.694518506526947, -0.7855294942855835, -2.580065722792736, 1729886478885560418, 
-0.7221173048019409, -0.8032715916633606, -2.5740669369520206, 1729886478993961790, 
-0.7418688535690308, -0.8163981437683105, -2.5706483987373874, 1729886479093733928, 
-0.7607369422912598, -0.8285276889801025, -2.5679168594719326, 1729886479194532739, 
-0.7772664427757263, -0.8393496870994568, -2.563446545666398, 1729886479283736998, 
-0.7959625720977783, -0.8517197966575623, -2.560517346094406, 1729886479394170244, 
-0.8117432594299316, -0.8620805144309998, -2.555562682770543, 1729886479493623314, 
-0.8259025812149048, -0.8718471527099609, -2.5507193619699446, 1729886479594542617, 
-0.8396281003952026, -0.8810055255889893, -2.5471902003282962, 1729886479688469339, 
-0.855586588382721, -0.891862690448761, -2.544133642421143, 1729886479794513483, 
-0.866178035736084, -0.8992072939872742, -2.5416591810300444, 1729886479894543922, 
-0.8770313858985901, -0.9066914916038513, -2.5371346522048523, 1729886479994559427, 
-0.8871849775314331, -0.9137574434280396, -2.5347633902879263, 1729886480084572077, 
-0.89802086353302, -0.9213659763336182, -2.5307173637097438, 1729886480184103824, 
-0.9069197773933411, -0.9274740219116211, -2.5290296500741016, 1729886480294615053, 
-0.9136677980422974, -0.932763934135437, -2.5251731402288407, 1729886480394553041, 
-0.92044997215271, -0.9373283982276917, -2.521026249456095, 1729886480487551955, 
-0.9262064695358276, -0.9414896368980408, -2.5171053116071116, 1729886480580317599, 
-0.932651162147522, -0.9464876055717468, -2.512942218408542, 1729886480690573344, 
-0.9378703236579895, -0.9504150748252869, -2.5100657055607036, 1729886480790598126, 
-0.9427301287651062, -0.9540576338768005, -2.505686217989958, 1729886480888571471, 
-0.947517454624176, -0.957659125328064, -2.5043097560072916, 1729886480979928287, 
-0.9518705606460571, -0.9610124826431274, -2.5006136174642575, 1729886481088771676, 
-0.9555214047431946, -0.9638285636901855, -2.496599794041782, 1729886481189742604, 
-0.9594573378562927, -0.9668784737586975, -2.4931969378941266, 1729886481299306444, 
-0.9622531533241272, -0.9692327976226807, -2.491094851005305, 1729886481379084188, 
-0.9658564925193787, -0.9718853831291199, -2.4879910305976503, 1729886481489635331, 
-0.9681488871574402, -0.9737882018089294, -2.484833247610451, 1729886481589575141, 
-0.970772922039032, -0.9759154319763184, -2.481022319914623, 1729886481688673475, 
