imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.001469433307647705, 0.0006183385848999023, -0.00024482057953383805, 2.639801885774991e-13, -1.0196608893537613e-05, -2.5889017744399702e-08, 1.0196608893537612e-07, 0.0, 1731706692.5469537, 
-0.013675093650817871, -0.019257009029388428, -0.003067582053596102, 1.3061051636109131e-11, -0.00022435911619910298, -5.821493620307527e-08, -1.9064827983097925e-06, 6.999016501243739e-15, 1731706692.6062071, 
-0.008176326751708984, 0.0025766491889953613, -0.004263297811501648, 1.2431924829053447e-10, -0.0005091051161715503, -2.4419170882706925e-07, -9.603882613875123e-06, 3.8850137062288654e-13, 1731706692.6361637, 
-0.006177365779876709, 0.008029341697692871, -0.0047202787802968025, 9.924948581423896e-10, -0.0007424058993947449, -1.336862838713341e-06, -2.2826841939053457e-05, 7.88770115123904e-12, 1731706692.6661196, 
0.0011593103408813477, -0.009936988353729248, -0.0031664145876907643, -6.237026898873886e-10, -0.000732524912998665, 8.51442290657663e-07, -3.5225002804168765e-05, -1.0040526406151473e-11, 1731706692.6962173, 
-0.016797900199890137, 0.0026416778564453125, -0.0067203324017622605, 1.1336351129927956e-10, -0.001151519882515062, -9.844685534363471e-08, -5.153609560438113e-05, 2.354302358136721e-12, 1731706692.7259884, 
0.01018613576889038, -0.00801938772201538, -0.0021853005011530004, -1.9142421001513737e-09, -0.0008317229213362844, 2.301538229914193e-06, -6.161932006914794e-05, -7.115045019539341e-11, 1731706692.7560582, 
-0.1530168652534485, 0.3955395221710205, -0.04227753025609369, -0.00010846759376878619, -0.0048822379702906605, 0.02221677731172302, 9.58738072033605e-05, -8.071648412844592e-07, 1731706693.0265377, 
0.14080071449279785, -0.13605272769927979, 0.0076124767518157485, 0.0015466618688688872, 0.005957948008959284, 0.25959640240953585, 0.0017183467554413774, -2.4604271299508243e-05, 1731706693.2053707, 
-0.117251455783844, 0.08893042802810669, -0.023927512250694595, 0.009922295429581889, 0.01983753101597629, 0.5001779415790655, 0.0066073883698871735, 9.409673792821563e-05, 1731706693.2984593, 
-0.30940699577331543, -0.20249998569488525, -0.10150215620164763, -0.0017131287918361363, -0.0027176283148286177, 0.6303764140550514, 0.00617418869746954, 0.00020906983179095592, 1731706693.4150631, 
-0.13588452339172363, 0.10908716917037964, -0.10642296045703767, 0.018200781028839912, 0.02489381459625997, 0.7311366829081464, 0.015414564323572862, 0.0011996703315745295, 1731706693.4749677, 
0.38265717029571533, 0.30848604440689087, 0.03138011516404515, 0.07609475713130692, 0.09101727737306639, 0.8360473893259379, 0.03115594915773848, 0.004819049809451826, 1731706693.624885, 
0.4309232234954834, 0.8382864594459534, 0.15375413406019645, 0.23444211479535615, 0.24087843363626343, 0.9732798044899844, 0.06812022777758975, 0.016624094108766807, 1731706693.7154675, 
-0.552699625492096, -0.4911842942237854, -0.05437864962795899, 0.07768712513667227, 0.07177732704080741, 1.0823351654277258, 0.05672549516511822, 0.017447935203548884, 1731706693.8045697, 
